id,time,place,magnitude,longitude,latitude,depth,status,type,url
nc72746360,1483138227110,"2 km WSW of San Ardo, California",1.15,-120.9293333,36.0153333,9.69,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746360
nc72746345,1483137532560,"8 km WSW of Cobb, California",1.14,-122.8184967,38.8063316,2.81,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746345
nn00571563,1483137347396,"29 km SW of Hawthorne, Nevada",0.8,-118.9009,38.3676,6.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571563
nn00571561,1483137027900,"27 km WSW of Hawthorne, Nevada",1.3,-118.9079,38.4066,6.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571561
ak016gs0f8iv,1483136891915,"54 km WNW of Happy Valley, Alaska",2.1,-152.6655,60.1036,83.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016gs0f8iv
nn00571560,1483136404278,"28 km SSW of Hawthorne, Nevada",1.2,-118.7654,38.2939,9.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571560
mb80195419,1483136365080,"12 km S of Pony, Montana",0.76,-111.8645,45.5443333,2.04,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80195419
nc72746340,1483136053820,"7 km W of Cobb, California",1.01,-122.8136673,38.810833,0.93,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746340
us10007tr8,1483135480310,south of the Kermadec Islands,4.6,-179.8061,-32.9441,104.49,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007tr8
nn00574770,1483135456359,"6 km WNW of Topaz Lake, Nevada",1.0,-119.6113,38.728,13.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574770
ak016gs09r1i,1483135372547,"40 km NE of Paxson, Alaska",1.9,-145.0078,63.3243,3.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016gs09r1i
nn00577928,1483134579768,"28 km WSW of Hawthorne, Nevada",0.8,-118.9116,38.3982,8.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577928
nn00577926,1483134222705,"29 km WSW of Hawthorne, Nevada",0.8,-118.9273,38.3977,6.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577926
ci37774128,1483134206980,"0km WSW of Brea, CA",1.15,-117.9015,33.916,3.41,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37774128
nn00577925,1483134124957,"30 km ENE of Bridgeport, California",0.9,-118.9231,38.3788,6.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577925
nn00577924,1483134075755,"28 km SW of Hawthorne, Nevada",0.7,-118.8122,38.3113,7.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577924
nc72746335,1483133908580,"6 km W of Cobb, California",1.03,-122.7965,38.8191667,2.59,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746335
nn00571558,1483133714066,"30 km SW of Hawthorne, Nevada",1.0,-118.9002,38.3561,8.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571558
nn00577922,1483133507549,"28 km SW of Hawthorne, Nevada",0.6,-118.8686,38.3558,7.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577922
nn00571556,1483133258277,"28 km WSW of Hawthorne, Nevada",1.4,-118.9075,38.3942,8.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571556
mb80195409,1483132951210,"13 km SSE of Pony, Montana",1.06,-111.8555,45.5415,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80195409
nn00577921,1483132883565,"29 km SW of Hawthorne, Nevada",0.8,-118.8949,38.3668,6.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577921
nn00577918,1483132849976,"27 km WSW of Hawthorne, Nevada",0.5,-118.8921,38.3995,6.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577918
ak016grzrmxz,1483132681356,"62 km W of Karluk, Alaska",2.3,-155.4911,57.6218,85.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grzrmxz
nn00577917,1483132341547,"28 km WSW of Hawthorne, Nevada",0.9,-118.9155,38.4085,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577917
nn00577915,1483132183080,"27 km SSW of Hawthorne, Nevada",0.6,-118.7618,38.3021,6.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577915
us10007ntq,1483132114060,"120 km ESE of Yigo Village, Guam",4.9,145.9761,13.3141,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007ntq
nc72746325,1483131967570,"4 km SW of Cobb, California",0.56,-122.764,38.7918333,2.64,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746325
nn00571553,1483131911095,"31 km SSW of Hawthorne, Nevada",0.6,-118.7784,38.2658,6.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571553
nn00571552,1483131818490,"28 km SW of Hawthorne, Nevada",1.0,-118.8845,38.368,7.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571552
nc72746320,1483131456710,"14 km NW of Big Bend, California",2.01,-122.0465,41.1078333,10.76,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746320
nn00571550,1483131452135,"28 km SW of Hawthorne, Nevada",1.2,-118.8775,38.3678,8.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571550
mb80195639,1483131404530,"12 km SSE of Pony, Montana",0.21,-111.8576667,45.5451667,5.85,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80195639
nc72746315,1483130437450,"5 km S of Cobb, California",0.86,-122.7125015,38.7714996,2.02,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746315
nn00571549,1483130414933,"30 km ENE of Bridgeport, California",1.3,-118.9097,38.3619,7.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571549
nn00577912,1483130106452,"28 km WSW of Hawthorne, Nevada",0.9,-118.9039,38.3858,5.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577912
nn00577911,1483130041217,"28 km WSW of Hawthorne, Nevada",0.8,-118.9145,38.3977,7.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577911
nn00577909,1483129780185,"28 km SSW of Hawthorne, Nevada",0.8,-118.7567,38.2907,6.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577909
us10007tr6,1483129077430,"44 km SE of Mohr, Iran",4.2,53.2217,27.2869,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007tr6
us20008fr2,1483128827390,"7 km WSW of Perry, Oklahoma",2.7,-97.3605,36.2658,6.47,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us20008fr2
us10007ntg,1483128764900,"5 km WSW of Perry, Oklahoma",3.1,-97.3454,36.2667,6.352,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007ntg
us10007nte,1483128693690,"14 km SSE of Waynoka, Oklahoma",2.6,-98.7922,36.4691,13.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007nte
nn00577908,1483128690380,"28 km WSW of Hawthorne, Nevada",0.6,-118.899,38.3858,9.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577908
us10007ntd,1483128506820,"42 km ESE of Namie, Japan",5.1,141.459,37.3732,9.09,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007ntd
us10007ntb,1483128386200,"6 km W of Arcadia, Oklahoma",2.8,-97.4026,35.6713,6.954,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007ntb
nn00577907,1483127929412,"27 km WSW of Hawthorne, Nevada",0.7,-118.8978,38.3929,9.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577907
nc72746305,1483127887150,"6 km W of Cobb, California",1.14,-122.7949982,38.8204994,2.71,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746305
nn00571539,1483127766884,"30 km SW of Hawthorne, Nevada",1.3,-118.9019,38.3616,7.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571539
nn00574766,1483127610715,"28 km WSW of Hawthorne, Nevada",1.2,-118.8995,38.3936,9.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574766
us10007nt8,1483127319880,"146 km SE of Kokopo, Papua New Guinea",5.0,153.0461,-5.4098,19.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007nt8
us10007nt7,1483127260410,"56 km SSE of Mohr, Iran",4.1,53.1842,27.1255,43.74,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007nt7
hv61539556,1483127017320,"7 km SW of Volcano, Hawaii",1.87,-155.2838287,19.3894997,0.847,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv61539556
nn00574764,1483126992460,"29 km SW of Hawthorne, Nevada",0.9,-118.8972,38.3618,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574764
nn00571538,1483126762389,"29 km WSW of Hawthorne, Nevada",1.0,-118.9305,38.4199,6.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571538
nn00577689,1483126706830,"28 km SSW of Hawthorne, Nevada",0.6,-118.7639,38.2969,7.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577689
nn00574761,1483126581791,"26 km WSW of Hawthorne, Nevada",0.8,-118.8895,38.4153,9.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574761
us10007tr5,1483126313210,Kermadec Islands region,4.6,-178.5847,-31.2096,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007tr5
ak016gryne9n,1483126226519,"32 km E of Denali National Park, Alaska",1.1,-151.07,63.4966,5.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016gryne9n
nn00574760,1483126128417,"27 km WSW of Hawthorne, Nevada",0.8,-118.9095,38.4123,11.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574760
nn00577688,1483125915258,"27 km WSW of Hawthorne, Nevada",0.7,-118.8979,38.4031,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00577688
ak016gryl8ub,1483125623077,"45 km N of Chase, Alaska",1.5,-150.2229,62.8496,81.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016gryl8ub
us10007tr4,1483125369780,"78 km SSE of Kokopo, Papua New Guinea",4.4,152.4766,-5.0199,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007tr4
us10007tr9,1483124734290,"Kermadec Islands, New Zealand",4.4,-178.1429,-30.7747,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007tr9
nc72746285,1483124719230,"3 km W of Hollister, California",1.35,-121.4381667,36.853,5.64,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746285
us10007tr3,1483123665880,"184 km N of Sola, Vanuatu",4.4,167.2556,-12.2303,230.86,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007tr3
ci37774088,1483123457330,"13km ESE of Anza, CA",0.73,-116.5446667,33.5071667,9.27,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37774088
ci37774080,1483123418860,"6km S of Idyllwild, CA",0.89,-116.7065,33.688,16.48,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37774080
ci37774064,1483123151150,"6km SW of Beaumont, CA",1.08,-117.0246667,33.8893333,17.68,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37774064
ci37774072,1483123072360,"35km N of Trona, CA",1.36,-117.3118333,36.0743333,1.68,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37774072
nn00571525,1483122343432,"28 km WSW of Hawthorne, Nevada",1.2,-118.908,38.3888,8.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571525
ak016gry0abv,1483122164596,"62 km W of Anchor Point, Alaska",2.1,-152.9436,59.8018,106.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016gry0abv
pr16365004,1483122152000,"84 km N of Cruz Bay, U.S. Virgin Islands",2.7,-64.7372,19.0925,24.0,REVIEWED,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr16365004
nn00571523,1483122039933,"29 km WSW of Hawthorne, Nevada",1.3,-118.9328,38.4103,9.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571523
ak016grxzs3v,1483122008435,"46 km WSW of Nanwalek, Alaska",1.8,-152.6282,59.1544,64.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxzs3v
us10007nsq,1483121963800,"4 km NE of Meridian, Oklahoma",2.7,-97.2156,35.8676,6.596,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007nsq
nc72746275,1483121959850,"12 km ENE of Cloverdale, California",1.05,-122.8759995,38.8406677,2.11,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746275
nn00571522,1483121939424,"29 km SW of Hawthorne, Nevada",0.9,-118.8955,38.3721,6.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571522
nc72746270,1483121812100,"17 km ENE of Swall Meadows, California",1.01,-118.4783333,37.586,7.83,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746270
nn00571519,1483121198469,"28 km WSW of Hawthorne, Nevada",1.6,-118.9215,38.4107,9.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571519
uu60178447,1483121187860,"5 km W of Scofield, Utah",1.23,-111.2273333,39.7331667,1.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60178447
nn00571518,1483121133626,"27 km WSW of Hawthorne, Nevada",1.2,-118.8971,38.3973,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571518
nn00574753,1483120744376,California-Nevada border region,1.0,-118.9072,38.3895,8.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574753
nn00576964,1483120491823,"26 km WSW of Hawthorne, Nevada",0.8,-118.8906,38.4006,7.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576964
nn00576961,1483120260658,"27 km WSW of Hawthorne, Nevada",0.6,-118.8929,38.3973,6.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576961
nn00571514,1483120051885,"29 km SW of Hawthorne, Nevada",1.3,-118.8902,38.3641,7.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571514
ak016grxjzfg,1483119998366,"51 km S of Denali National Park, Alaska",1.3,-151.5764,63.0875,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxjzfg
nn00571513,1483119922585,"29 km WSW of Hawthorne, Nevada",1.6,-118.9054,38.379,10.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571513
nn00576958,1483119658925,"30 km ENE of Bridgeport, California",0.6,-118.9242,38.3827,8.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576958
ak016grxierp,1483119544050,"10 km WSW of Fishhook, Alaska",1.4,-149.4204,61.7198,39.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxierp
ci37774048,1483119407220,"8km S of Olancha, CA",0.96,-117.994,36.207,4.98,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37774048
ak016grxhkcg,1483119309766,"10 km SSE of Homer, Alaska",2.0,-151.4667,59.5612,47.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxhkcg
nn00571512,1483119147967,"29 km SW of Hawthorne, Nevada",1.3,-118.8908,38.3679,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571512
ak016grxg644,1483118938764,"59 km SSE of Denali National Park, Alaska",1.3,-151.3986,63.0273,0.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxg644
ak016grxg27c,1483118888089,"47 km E of Denali National Park, Alaska",1.5,-150.7738,63.5516,8.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxg27c
nn00576957,1483118838255,"28 km WSW of Hawthorne, Nevada",0.6,-118.9163,38.4149,8.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576957
nn00576956,1483118573216,"27 km WSW of Hawthorne, Nevada",0.9,-118.8984,38.4015,6.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576956
nn00571509,1483118519472,"28 km WSW of Hawthorne, Nevada",1.5,-118.9048,38.3876,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571509
mb80195374,1483118385730,"13 km SSE of Pony, Montana",0.5,-111.8508333,45.5391667,5.85,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80195374
nn00574734,1483118376243,"28 km WSW of Hawthorne, Nevada",0.9,-118.9024,38.3828,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574734
ak016grxdwkb,1483118281876,"49 km S of Denali National Park, Alaska",1.2,-151.5371,63.1046,4.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grxdwkb
nc72746245,1483118039230,"12 km W of Aspen Springs, California",0.72,-118.85,37.5683333,5.86,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746245
nn00571506,1483118018494,"28 km WSW of Hawthorne, Nevada",1.2,-118.9246,38.4185,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571506
us10007nsi,1483118003100,"69 km E of Petropavlovsk-Kamchatsky, Russia",4.9,159.6696,52.9299,64.17,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007nsi
nn00576954,1483117789797,"27 km SW of Hawthorne, Nevada",0.8,-118.8787,38.3754,4.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576954
nn00574729,1483117547466,"28 km ENE of Bridgeport, California",0.4,-118.9186,38.3412,10.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574729
mb80195384,1483117311220,"23 km E of Leadore, Idaho",1.1,-113.0588333,44.6805,5.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80195384
nn00576927,1483117062855,"27 km SSW of Hawthorne, Nevada",0.3,-118.7797,38.3094,3.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576927
nn00574257,1483116959058,"27 km ENE of Bridgeport, California",1.4,-118.927,38.3336,10.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574257
nn00571503,1483116893165,"27 km WSW of Hawthorne, Nevada",0.8,-118.8967,38.3969,6.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571503
nn00571502,1483116155314,"25 km WSW of Hawthorne, Nevada",1.4,-118.8885,38.429,7.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571502
ak016grwx7ip,1483116012338,"41 km SSW of Skwentna, Alaska",1.6,-151.5594,61.6268,70.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grwx7ip
nn00574706,1483115798694,"28 km WSW of Hawthorne, Nevada",0.6,-118.9244,38.4151,8.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574706
nn00576926,1483115375647,"28 km SW of Hawthorne, Nevada",0.8,-118.8965,38.381,9.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576926
nn00576925,1483115209358,"25 km SW of Hawthorne, Nevada",0.7,-118.8698,38.3956,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576925
nc72746235,1483114787330,"2 km NE of Lake Almanor West, California",2.33,-121.185,40.2478333,3.46,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746235
uu60178442,1483114704000,"19 km N of Paragonah, Utah",2.54,-112.8093333,38.0556667,11.09,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60178442
nn00576924,1483114694619,"26 km SW of Hawthorne, Nevada",0.5,-118.8747,38.3933,8.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576924
nn00574702,1483114497289,"26 km WSW of Hawthorne, Nevada",0.9,-118.8783,38.3954,9.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574702
ak016grwqtjh,1483114231810,"103 km ESE of Akutan, Alaska",2.3,-164.2432,53.9268,61.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grwqtjh
nn00576923,1483113951003,"30 km ENE of Bridgeport, California",0.8,-118.9135,38.3645,6.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576923
nn00576922,1483113831071,"28 km WSW of Hawthorne, Nevada",0.9,-118.9048,38.3977,8.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576922
nn00576921,1483113593079,"29 km WSW of Hawthorne, Nevada",0.7,-118.9048,38.3821,7.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576921
nn00571499,1483113260041,"29 km SW of Hawthorne, Nevada",1.4,-118.9071,38.3744,9.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00571499
us10007ns3,1483112904320,"8 km NNW of Pocito, Argentina",4.5,-68.6146,-31.6078,107.61,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us10007ns3
nn00576913,1483112546489,"27 km SW of Hawthorne, Nevada",0.7,-118.8818,38.3749,6.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576913
nn00576912,1483112154525,"30 km NE of Bridgeport, California",0.9,-118.9486,38.4173,7.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00576912
nc72746225,1483112057260,"4 km ESE of Mammoth Lakes, California",0.29,-118.9203333,37.6385,5.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72746225
ak016grwaarw,1483112003643,"11 km NNE of Skwentna, Alaska",1.5,-151.3008,62.0812,77.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak016grwaarw
nn00574698,1483111944482,"27 km WSW of Hawthorne, Nevada",1.0,-118.892,38.3938,10.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00574698
