id,time,place,magnitude,longitude,latitude,depth,status,type,url
us7000j50n,1672434506514,"Rat Islands, Aleutian Islands, Alaska",3.1,178.7595,51.6138,74.791,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j50n
us7000j14a,1672434146831,south of Africa,5.2,27.9903,-52.7091,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j14a
ak022gqbv981,1672433840177,"46 km ENE of Chase, Alaska",1.0,-149.2196,62.5351,62.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqbv981
ak022gqbv16s,1672433776117,"104 km E of Cordova, Alaska",1.6,-143.8515,60.4893,2.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqbv16s
ak022gqbutcg,1672433714405,"36 km ENE of Chase, Alaska",1.1,-149.4862,62.6084,62.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqbutcg
ci40151543,1672433426660,"4km WNW of Devore, CA",1.25,-117.4368333,34.2378333,5.21,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci40151543
nn00854354,1672433252392,"58 km NNW of Indian Springs, Nevada",0.5,-115.9889,37.0322,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854354
ak022gqbsh5p,1672433087558,"50 km ESE of Valdez, Alaska",1.2,-145.4329,61.0452,12.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqbsh5p
ci40151519,1672432869050,"7km ENE of Ridgecrest, CA",2.31,-117.6073333,35.6406667,9.13,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci40151519
ak022gqbnrvp,1672431750507,"159 km NNW of Diomede, Alaska",2.8,-170.0193,67.1276,33.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqbnrvp
us7000jgpz,1672431523576,southern Idaho,1.9,-115.1984,44.3516,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000jgpz
nc73826931,1672431404930,"16km NNE of Hollister, CA",0.89,-121.3615,36.9906667,7.77,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826931
us7000j3pc,1672431384949,"Pagan region, Northern Mariana Islands",4.0,145.283,18.7532,248.806,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3pc
nc73826926,1672431341970,"4km NNW of The Geysers, CA",0.72,-122.7713318,38.8138351,0.59,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826926
nc73826921,1672431325440,"4km W of Cobb, CA",0.83,-122.7701667,38.8158333,0.19,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826921
ak022gqbkaar,1672430761956,"43 km S of Skwentna, Alaska",1.1,-151.3849,61.5984,10.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqbkaar
ak022gqb9ndc,1672430198621,"79 km E of Nikolski, Alaska",2.1,-167.6905,53.055,57.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqb9ndc
ak022gqb9f3k,1672430132167,"63 km ESE of Denali Park, Alaska",1.8,-147.7146,63.5398,9.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqb9f3k
ci40151503,1672430047010,"17km SSW of Searles Valley, CA",0.71,-117.4703333,35.6215,10.67,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci40151503
tx2022zosy,1672429922911,"9 km ENE of Balmorhea, Texas",2.0,-103.6503,31.0062091,8.470996094,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022zosy
ci40151495,1672429858200,"13km NW of Anza, CA",1.26,-116.7871667,33.6293333,15.27,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci40151495
us7000j50k,1672429400172,"155 km S of False Pass, Alaska",2.7,-163.5384,53.4573,35.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j50k
nc73826906,1672429303540,"19km NNE of Angwin, CA",1.32,-122.3613333,38.7296667,13.21,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826906
us7000j50t,1672429228897,"Rat Islands, Aleutian Islands, Alaska",3.0,178.6419,51.4896,67.383,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j50t
nc73826901,1672429187270,"12km ENE of Cloverdale, CA",1.37,-122.883,38.8353333,2.31,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826901
ci40151487,1672428587720,"9km E of Coso Junction, CA",1.36,-117.8501667,36.0465,2.65,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci40151487
ak022gqb3db7,1672428429674,"62 km SW of Harding-Birch Lakes, Alaska",1.6,-147.4529,63.9511,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqb3db7
ak022gqb2b3z,1672428134546,"84 km ESE of Egegik, Alaska",2.0,-156.1307,57.8478,133.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqb2b3z
ak022gqb1xzl,1672428044330,"40 km WSW of Salamatof, Alaska",1.5,-152.035,60.513,78.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqb1xzl
ak022gqb11g4,1672427783692,"13 km SE of Pope-Vannoy Landing, Alaska",1.6,-154.3337,59.4618,13.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqb11g4
uw61900971,1672427588810,"4 km WSW of Lake Cavanaugh, Washington",1.42,-122.0865,48.31633333333333,11.66,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61900971
hv73288012,1672427466200,"19 km W of Volcano, Hawaii",1.02,-155.423,19.4291666666667,9.91,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73288012
nc73826886,1672427455770,"9km WNW of Cobb, CA",1.04,-122.8248367,38.8413315,-0.79,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826886
ak022gqanx2q,1672426500665,"52 km WNW of Anchor Point, Alaska",1.6,-152.7083,59.9327,86.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqanx2q
tx2022zoqw,1672426190260,"45 km NW of Toyah, Texas",2.1,-104.1622244,31.57243257,7.802587891,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022zoqw
pr2022364001,1672426165070,"15 km N of Isabela, Puerto Rico",4.18,-67.0435,18.6438,108.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022364001
ak022gqaivjk,1672425107987,"71 km ESE of Adak, Alaska",1.8,-175.7387,51.5452,21.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqaivjk
nc73826881,1672424931200,"9km WNW of Cobb, CA",1.08,-122.8238297,38.8393326,2.17,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826881
ak022gqahxj4,1672424827208,Southern Alaska,1.4,-152.6517,60.9023,4.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqahxj4
nc73826876,1672424273780,"10km WNW of The Geysers, CA",0.2,-122.8541667,38.8265,2.67,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826876
nc73826871,1672424108290,"4km SSE of San Ardo, CA",1.23,-120.8886667,35.9838333,9.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826871
ak022gqaek4b,1672423893710,"24 km ESE of Cordova, Alaska",1.4,-145.3307,60.4716,24.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqaek4b
pr71389843,1672423282700,"6 km WSW of Guánica, Puerto Rico",1.62,-66.9611666666667,17.9486666666667,11.52,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr71389843
ak022gqac7ee,1672423237566,"62 km NNW of Eureka Roadhouse, Alaska",1.3,-147.8163,62.4121,41.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqac7ee
ak022gqa2yt7,1672423045393,"13 km NNE of Point Possession, Alaska",1.4,-150.5793,61.0326,58.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gqa2yt7
nc73826866,1672422922760,"6km NW of The Geysers, CA",0.17,-122.8073333,38.8166667,1.55,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826866
hv73287947,1672422589470,"6 km ESE of Pāhala, Hawaii",3.25,-155.414166666667,19.189,32.74,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73287947
us7000j50s,1672422433781,"Rat Islands, Aleutian Islands, Alaska",2.9,178.7253,51.6645,70.468,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j50s
us7000j3pb,1672422181113,"81 km WSW of Barranca, Peru",4.3,-77.3878,-5.0236,123.83,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3pb
nc73826861,1672422149490,"8km NW of The Geysers, CA",0.89,-122.8156667,38.8296667,2.12,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826861
ak022gq9ywkk,1672421910126,"97 km ESE of Akutan, Alaska",2.0,-164.4756,53.714,25.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq9ywkk
pr71389828,1672421892520,"6 km WSW of Guánica, Puerto Rico",2.65,-66.9633333333333,17.9503333333333,10.34,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr71389828
ak022gq9vo6p,1672421001779,"31 km E of Denali National Park, Alaska",1.0,-151.0924,63.5089,3.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq9vo6p
ak022gq9vg3a,1672420937931,"13 km W of Tatitlek, Alaska",1.5,-146.9196,60.8529,18.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq9vg3a
ak022gq9u91p,1672420619011,"70 km E of Akutan, Alaska",1.8,-164.7074,54.0431,42.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq9u91p
ak022gq9u6q4,1672420588924,"56 km WSW of Adak, Alaska",1.6,-177.4135,51.7234,18.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq9u6q4
us7000j50q,1672420007090,"Rat Islands, Aleutian Islands, Alaska",3.1,178.6153,51.7574,99.462,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j50q
pr71389813,1672419449590,Puerto Rico region,2.01,-66.96,17.9525,10.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr71389813
us7000j50i,1672419419706,"61 km ESE of Akutan, Alaska",2.6,-164.8748,53.979,66.251,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j50i
nc73826851,1672419261990,"7km NW of The Geysers, CA",0.23,-122.81,38.8213333,2.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826851
nc73826846,1672419241720,"3km SE of The Geysers, CA",1.4,-122.7338333,38.7621667,1.65,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826846
nc73826856,1672419190440,"12km WSW of Mammoth Lakes, CA",0.73,-119.1141667,37.604,5.66,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826856
ci39459570,1672419130090,"17km NW of Ocotillo, CA",1.0,-116.1176667,32.8443333,9.17,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39459570
us7000j3p9,1672418688356,"Bonin Islands, Japan region",4.5,141.2072,27.0439,14.666,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3p9
uu60528897,1672418212550,"11 km E of Hebgen Lake Estates, Montana",0.97,-111.0443333,44.7841667,6.59,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60528897
tx2022zoly,1672417222646,western Texas,2.0,-104.4059937,31.68067827,6.645727539,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022zoly
hv73287872,1672417141140,"12 km ENE of P?hala, Hawaii",2.09,-155.376831054688,19.265832901001,28.2299995422363,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73287872
nc73826836,1672416417060,"2km NNW of The Geysers, CA",0.87,-122.7638321,38.7956657,0.73,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826836
nc73826831,1672416384790,"7km WNW of The Geysers, CA",0.5,-122.8251648,38.8074989,1.63,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826831
nc73826826,1672416086650,"2km NW of The Geysers, CA",1.1,-122.7678299,38.7885017,2.45,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826826
ak022gq8smtc,1672414868133,"57 km SSW of Shungnak, Alaska",1.1,-157.4056,66.3804,14.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq8smtc
nc73826816,1672414659310,"6km ENE of Rohnert Park, CA",1.16,-122.6363333,38.3636667,3.55,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826816
us7000j12p,1672414547097,"41 km SE of La Placita de Morelos, Mexico",4.7,-103.3672,18.2186,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j12p
us7000j12q,1672414513580,"202 km S of ‘Ohonua, Tonga",4.8,-175.2723,-23.1339,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j12q
ak022gq8qyfn,1672414405638,"22 km WSW of Tatitlek, Alaska",1.3,-147.064,60.802,9.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq8qyfn
nc73826821,1672414337230,"7km NW of The Geysers, CA",0.18,-122.8211667,38.8126667,2.81,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826821
nc73826811,1672414181390,"4km S of Anderson Springs, CA",0.69,-122.698,38.7436667,0.09,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826811
us7000j5b0,1672413972085,"22 km SW of Adak, Alaska",3.7,-176.894,51.7544,73.161,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5b0
ak022gq8na55,1672413372342,"43 km ESE of Port Alsworth, Alaska",2.4,-153.5558,60.1245,159.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq8na55
hv73287812,1672413164850,"10 km NE of P?hala, Hawaii",2.2,-155.395660400391,19.257833480835,30.5400009155273,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73287812
ak022gq8l6ma,1672412796678,Southern Alaska,0.9,-152.5735,60.5407,6.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq8l6ma
hv73287807,1672412740270,"11 km ENE of P?hala, Hawaii",1.79999995,-155.382339477539,19.2455005645752,28.5699996948242,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73287807
av91740426,1672412496170,"83 km NNW of Karluk, Alaska",0.17,-155.061666666667,58.2478333333333,4.01,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/av91740426
nc73826806,1672411835030,"2km WNW of Anderson Springs, CA",0.23,-122.7176667,38.7823333,2.06,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826806
nc73826801,1672410613740,"7km NW of The Geysers, CA",1.19,-122.805,38.8248333,2.58,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826801
us7000j12e,1672409406152,"5 km ENE of Sakai, Japan",4.4,139.8576,36.1139,56.826,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j12e
us7000j3p6,1672409296100,south of the Fiji Islands,4.3,-179.7577,-26.0535,465.778,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j3p6
hv73287772,1672409256380,"13 km ESE of P?hala, Hawaii",2.11999989,-155.3681640625,19.1443328857422,29.7900009155273,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73287772
ak022gq7yvs8,1672408946645,"96 km NW of Yakutat, Alaska",1.8,-140.8798,60.1942,7.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7yvs8
nc73826796,1672408896890,"9km WNW of The Geysers, CA",0.31,-122.8450012,38.8180008,-0.34,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826796
ak022gq7p9id,1672408660474,"52 km W of Anchor Point, Alaska",1.8,-152.7538,59.7223,78.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7p9id
ak022gq7o03b,1672408310865,"45 km SSE of Cantwell, Alaska",1.5,-148.611,63.0097,69.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7o03b
ci40151479,1672407759040,"18km ESE of Julian, CA",0.51,-116.4211667,33.0196667,7.25,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci40151479
ak022gq7lg3d,1672407599714,"18 km WNW of Fishhook, Alaska",1.5,-149.5635,61.7959,37.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7lg3d
ak022gq7j75m,1672406950029,"25 km SE of Skwentna, Alaska",1.5,-151.0378,61.841,74.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7j75m
us7000j5az,1672406906243,"53 km WSW of Adak, Alaska",2.6,-177.3654,51.7163,77.811,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5az
ak022gq7iuck,1672406864299,"40 km E of Chase, Alaska",1.0,-149.3263,62.4552,4.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7iuck
ak022gq7hkh9,1672406508706,"73 km SE of Denali National Park, Alaska",1.4,-150.5035,63.1721,108.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7hkh9
us7000j5b7,1672406087346,"131 km W of Nikolski, Alaska",2.9,-170.8001,52.8194,87.335,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j5b7
ak022gq7fbtm,1672405864261,"47 km ENE of Pedro Bay, Alaska",1.9,-153.371,59.9916,116.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7fbtm
ak022gq7ecip,1672405606858,"112 km E of McCarthy, Alaska",1.0,-140.8168,61.4908,1.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq7ecip
ak022gq73kja,1672404978461,"73 km WSW of Cantwell, Alaska",1.4,-150.3628,63.2029,114.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak022gq73kja
nc73826791,1672404645370,"1km SSW of Anderson Springs, CA",1.0,-122.6958333,38.7658333,1.35,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73826791
