id,time,place,magnitude,longitude,latitude,depth,status,type,url
nc73504650,1609361483220,"8km WNW of Cobb, CA",1.39,-122.8078333,38.836,2.15,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504650
ak020grzd4a8,1609361427680,"26 km WSW of Susitna, Alaska",1.7,-150.9338,61.4103,62.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grzd4a8
ak020grzcoan,1609361300473,"91 km SSE of Sand Point, Alaska",2.0,-159.7737,54.6233,20.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grzcoan
nn00795365,1609361286470,"35 km SE of Mina, Nevada",1.2,-117.8142,38.1722,10.4,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795365
ak020grzc7ew,1609361162352,"27 km SW of Cooper Landing, Alaska",1.8,-150.107,60.2847,31.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grzc7ew
ci39507407,1609361008730,"24km ENE of Thermal, CA",1.66,-115.921,33.7561667,5.12,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507407
ci37464093,1609361004880,"24km ENE of Thermal, CA",1.25,-115.9201667,33.7521667,5.96,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37464093
nc73504645,1609360876570,"40km NNE of Toms Place, CA",2.38,-118.5541667,37.9068333,2.08,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504645
nn00795356,1609360235520,"24 km S of Mina, Nevada",1.4,-118.068,38.1725,6.9,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795356
us6000d6sa,1609360173321,"208 km NNE of Lospalos, Timor Leste",4.5,127.4441,-6.6907,393.38,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d6sa
ak020grz80y9,1609360011694,"52 km S of Denali National Park, Alaska",1.0,-151.5237,63.0785,14.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grz80y9
mb80481749,1609359922200,"11 km WSW of Stanley, Idaho",2.05,-115.0763333,44.192,11.08,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80481749
ok2020zqpe,1609359278679,"10 km NE of Quinlan, Oklahoma",1.71,-98.9795,36.52966667,7.75,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020zqpe
ci39507343,1609358023740,"10km SSE of Tehachapi, CA",1.67,-118.4176667,35.0463333,6.41,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507343
nn00795351,1609358006033,"30 km SSE of Mina, Nevada",2.4,-117.9745,38.1383,9.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795351
ok2020zqol,1609357959240,"10 km NE of Quinlan, Oklahoma",1.39,-98.9795,36.5295,7.88,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020zqol
us6000d4dt,1609356965266,"38 km SSW of Finschhafen, Papua New Guinea",4.5,147.6965,-6.8738,68.44,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d4dt
ci37463725,1609356808020,"9km SSW of Idyllwild, CA",0.3,-116.7653333,33.6665,13.82,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37463725
ci39507311,1609356785560,"10km SSW of Idyllwild, CA",0.71,-116.7656667,33.6641667,13.96,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507311
mb80481744,1609356607740,"24 km NW of Stanley, Idaho",1.57,-115.1876667,44.3505,5.78,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80481744
ok2020zqng,1609355787679,"10 km NE of Quinlan, Oklahoma",0.86,-98.9795,36.52916667,7.87,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020zqng
ak020gryk7kz,1609355754187,"64 km W of Tyonek, Alaska",0.9,-152.3202,61.1254,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020gryk7kz
ak020gryjl8t,1609355570077,"63 km W of Tyonek, Alaska",1.5,-152.3061,61.1525,7.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020gryjl8t
nn00795350,1609355565405,"35 km SE of Mina, Nevada",1.5,-117.8163,38.1683,1.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795350
nn00795348,1609355529810,"30 km SSE of Mina, Nevada",1.4,-118.0023,38.131,11.7,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795348
us6000d4dn,1609355420656,"163 km NNW of Ambon, Indonesia",4.8,127.4859,-2.3988,16.42,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d4dn
us6000d7m8,1609355331438,"40 km SSE of False Pass, Alaska",2.7,-163.2621,54.4971,12.17,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d7m8
nc73504630,1609355253070,"2km S of Los Altos Hills, CA",0.93,-122.1416667,37.3616667,5.78,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504630
hv72304767,1609354151990,"13 km SE of Waikoloa, Hawaii",2.1,-155.6925,19.8553333333333,33.85,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72304767
ak020gry5es1,1609353995051,"134 km SSE of Sand Point, Alaska",2.1,-159.8292,54.1897,18.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020gry5es1
nn00795347,1609353974570,"25 km S of Mina, Nevada",0.8,-118.0645,38.1673,7.0,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795347
nn00795346,1609353880549,"32 km SE of Mina, Nevada",0.3,-117.891,38.1497,9.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795346
nc73504620,1609353560960,"6km NW of The Geysers, CA",0.6,-122.8123322,38.8088341,0.22,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504620
nc73504625,1609353546790,"6km NW of The Geysers, CA",0.94,-122.8111649,38.8084984,0.31,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504625
ak020gry32fn,1609353343766,"86 km SSE of Sand Point, Alaska",1.9,-159.9517,54.6261,6.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020gry32fn
ak020gry31tb,1609353326736,"46 km SW of Nanwalek, Alaska",1.9,-152.4018,59.0216,71.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020gry31tb
ak020gry0ykt,1609352758855,"100 km SSE of Sand Point, Alaska",2.0,-159.8862,54.5088,13.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020gry0ykt
us6000d4de,1609352688962,"206 km SW of La Cruz de Loreto, Mexico",4.0,-107.0019,18.8531,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d4de
us6000d7m7,1609352647551,"115 km SSE of Sand Point, Alaska",2.6,-159.8699,54.3685,18.37,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d7m7
ak020grxz5rc,1609352238801,"14 km SSW of Anchorage, Alaska",1.3,-150.0265,61.1046,55.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxz5rc
ak020grxyxe2,1609352170345,"97 km SE of Sand Point, Alaska",2.1,-159.6096,54.622,27.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxyxe2
ak020grxxhx3,1609351781851,"37 km WNW of Nanwalek, Alaska",1.6,-152.4847,59.539,75.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxxhx3
nc73504615,1609351720080,"8km NW of The Geysers, CA",0.56,-122.8193359,38.8338318,1.57,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504615
ak020grxwsiw,1609351574460,"20 km NNW of Chickaloon, Alaska",1.0,-148.6102,61.9711,9.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxwsiw
pr2020365016,1609351514300,"11 km SSW of Tallaboa, Puerto Rico",2.48,-66.743,17.8986,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020365016
nc73504610,1609351023240,"40km NNE of Toms Place, CA",2.3,-118.5581667,37.9046667,-0.56,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504610
ci39507255,1609350919750,"14km NE of Ridgecrest, CA",1.84,-117.5658333,35.7086667,2.29,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507255
hv72304727,1609350642150,"2 km SSW of Volcano, Hawaii",2.04,-155.242666666667,19.4245,6.84,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72304727
ok2020zqkl,1609350624559,"9 km ESE of Jefferson, Oklahoma",1.61,-97.69083333,36.691,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020zqkl
ak020grxklri,1609350567820,"94 km SSE of Sand Point, Alaska",2.0,-159.7246,54.6108,22.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxklri
nc73504600,1609350357540,"40km NNE of Toms Place, CA",2.65,-118.5513333,37.9055,2.34,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504600
hv72304722,1609350304400,"9 km E of P?hala, Hawaii",2.3,-155.385162353516,19.2153339385986,31.2399997711182,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72304722
uw61707536,1609350045660,"2 km S of Ravensdale, Washington",1.34,-121.984,47.331,19.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61707536
hv72304712,1609349865350,"8 km ENE of P?hala, Hawaii",2.20000005,-155.397338867188,19.2266674041748,33.7200012207031,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72304712
uw61707531,1609349516240,"2 km S of Ravensdale, Washington",3.21,-121.988333333333,47.3335,20.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61707531
ak020grxgi5k,1609349414803,"49 km WNW of Nanwalek, Alaska",1.7,-152.7707,59.4613,80.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxgi5k
ci39507231,1609349372470,"16km ESE of Anza, CA",0.9,-116.5078333,33.5025,8.51,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507231
ci39507215,1609348934610,"19km ESE of Little Lake, CA",1.37,-117.7056667,35.8898333,8.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507215
mb80481739,1609348411620,"44 km NNW of Stanley, Idaho",1.62,-115.2255,44.556,6.14,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80481739
nc73504585,1609348236860,"1km NNE of The Geysers, CA",0.89,-122.7516632,38.7861671,2.86,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504585
ak020grxbcd0,1609347966927,"75 km W of Petersville, Alaska",1.0,-152.2078,62.6296,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grxbcd0
nc73504580,1609347887110,"1km W of Anderson Springs, CA",0.14,-122.7081667,38.7733333,1.52,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504580
ak020grx13ww,1609347511842,"122 km SSE of Sand Point, Alaska",2.1,-159.6921,54.338,27.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grx13ww
ak020grx0mkr,1609347366882,"109 km SE of Sand Point, Alaska",2.2,-159.3502,54.6124,31.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grx0mkr
nc73504575,1609346907840,"2km SSW of Los Altos Hills, CA",2.06,-122.143,37.3578333,5.19,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504575
ak020grwyb3w,1609346725748,"33 km NNW of Susitna, Alaska",1.3,-150.8119,61.8126,58.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grwyb3w
us6000d4cq,1609346646250,Fiji region,4.6,-179.3291,-21.8109,593.04,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d4cq
ak020grwwvg0,1609346335842,"48 km ENE of Chenega, Alaska",1.6,-147.1798,60.1857,6.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grwwvg0
us6000d7m5,1609345492733,"80 km SSE of Sand Point, Alaska",2.8,-159.8805,54.7109,28.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d7m5
uu60423042,1609345382570,"7 km SW of Circleville, Utah",2.09,-112.326,38.1195,0.64,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60423042
ak020grwshl8,1609345090040,"61 km S of Shungnak, Alaska",0.9,-157.1943,66.3348,10.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grwshl8
mb80481734,1609344968780,"22 km SW of Radersburg, Montana",1.53,-111.8501667,46.066,4.54,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80481734
uu60423037,1609344876100,"6 km SW of Circleville, Utah",2.23,-112.3261667,38.14,5.58,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60423037
us6000d7lw,1609344522890,"80 km SE of Sand Point, Alaska",3.1,-159.7678,54.7491,27.58,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d7lw
ak020grwoney,1609344019308,"69 km S of Shungnak, Alaska",1.2,-157.1633,66.266,6.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grwoney
pr2020365015,1609343777270,"4 km SW of Fuig, Puerto Rico",3.36,-66.9471,17.9658,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020365015
nn00795319,1609343692469,"31 km SE of Mina, Nevada",1.0,-117.8893,38.1679,9.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795319
hv72304647,1609343434300,"5 km SW of Volcano, Hawaii",0.49,-155.271833333333,19.4081666666667,1.65,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72304647
ci39507119,1609343311700,"18km ESE of Julian, CA",1.26,-116.4428333,32.9918333,8.29,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507119
nn00795318,1609343250700,"31 km SE of Mina, Nevada",1.0,-117.8951,38.1622,11.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795318
nn00795317,1609343208610,"32 km SE of Mina, Nevada",0.9,-117.8213,38.204,10.6,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795317
nn00795315,1609343141190,"34 km SE of Mina, Nevada",1.3,-117.8198,38.1778,9.8,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795315
ak020grwcn83,1609343059377,"97 km SE of Sand Point, Alaska",2.1,-159.5851,54.631,28.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grwcn83
ci39507103,1609342863350,"10km NE of Ridgecrest, CA",1.02,-117.5898333,35.6845,3.95,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507103
uw61707506,1609342013680,"13 km S of Greenwater, Washington",1.1500000000000001,-121.65583333333333,47.038,14.87,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61707506
us6000d7ls,1609341381565,"83 km SSE of Nikolski, Alaska",2.7,-168.243,52.2894,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d7ls
ci39507079,1609341110100,"21km E of Little Lake, CA",1.32,-117.6706667,35.9168333,2.48,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507079
nc73504555,1609340718010,"8km WNW of Cobb, CA",0.84,-122.8081665,38.8364983,2.03,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504555
ci39507071,1609340336130,"7km WSW of Holtville, CA",2.56,-115.4491667,32.7845,13.68,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39507071
us6000d7lr,1609339550987,"66 km S of Atka, Alaska",3.0,-174.3611,51.6049,20.28,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d7lr
ak020grvqm33,1609339298960,"38 km WSW of Salamatof, Alaska",1.9,-151.9912,60.5198,80.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak020grvqm33
hv72304612,1609338938740,"1 km NE of P?hala, Hawaii",1.86,-155.468833333333,19.2125,35.76,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72304612
nc73504550,1609338890620,"5km WNW of Cobb, CA",0.31,-122.7811667,38.8396667,2.39,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504550
nc73504545,1609338852920,"10km W of Toms Place, CA",1.0,-118.7956667,37.564,5.76,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73504545
nn00795312,1609338317627,Nevada,2.2,-117.8584,38.1586,7.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00795312
us6000d6s0,1609338264089,"65 km NNW of Dededo Village, Guam",3.9,144.5944,14.0581,191.46,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000d6s0
