id,time,place,magnitude,longitude,latitude,depth,status,type,url
us1000c1bx,1514669095190,"260 km SE of Attu Station, Alaska",3.9,176.338,51.5235,37.53,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000c1bx
ci37842119,1514668770910,"3km W of Pomona, CA",1.38,-117.7905,34.0586667,14.02,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37842119
ak017gqc68qg,1514668126008,"54 km W of Tatitlek, Alaska",1.3,-147.6781,60.9086,13.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqc68qg
us2000cizx,1514667975800,Mariana Islands region,4.2,143.0546,21.5035,330.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000cizx
nc72946371,1514667782550,"13km WNW of Toms Place, CA",0.24,-118.8103333,37.611,3.69,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946371
us2000cj08,1514667481160,"91 km NE of Yigo Village, Guam",4.4,145.4996,14.1033,110.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000cj08
us1000byan,1514667204700,"36 km ESE of K?zer?n, Iran",4.9,51.9793,29.4481,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000byan
ak017gqbpv8i,1514665926101,"31 km SE of Skwentna, Alaska",1.5,-150.958,61.7994,73.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqbpv8i
nc72946366,1514665491430,"16km S of Tres Pinos, CA",0.87,-121.2913333,36.6505,6.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946366
nn00616774,1514664928647,"13 km SSW of Caliente, Nevada",1.0,-114.5843,37.5103,2.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616774
ak017gqblm0k,1514664740366,"65 km W of Happy Valley, Alaska",1.8,-152.8864,60.0245,110.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqblm0k
nc72946356,1514664456420,"16km SSE of Tres Pinos, CA",1.12,-121.2803333,36.6543333,6.06,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946356
uw61361781,1514664292230,"3 km NW of Cottage Lake, Washington",1.81,-122.1156667,47.7668333,29.35,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61361781
ak017gqbjrd9,1514664236611,"15 km W of Clam Gulch, Alaska",1.7,-151.6786,60.2264,54.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqbjrd9
uu60263522,1514663253470,"19 km S of West Yellowstone, Montana",1.38,-111.1161667,44.4878333,15.15,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60263522
ak017gqb7hql,1514663193096,"107 km E of Chignik, Alaska",2.5,-156.6767,56.4254,31.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqb7hql
nc72946351,1514663104010,"15km SSE of Tres Pinos, CA",2.53,-121.2805,36.6553333,5.94,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946351
ak017gqb6we9,1514663036493,"15 km S of Eureka Roadhouse, Alaska",1.3,-147.1716,61.802,37.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqb6we9
us1000c1bv,1514662767160,"182 km SW of Nikolski, Alaska",3.0,-170.9617,51.9247,35.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000c1bv
ci37842071,1514662448170,"2km ESE of Loma Linda, CA",0.92,-117.237,34.038,16.54,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37842071
ak017gqb0o0o,1514661288566,"66 km W of Nanwalek, Alaska",1.8,-153.0796,59.4191,76.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqb0o0o
us2000cj02,1514660673760,north of Svalbard,4.2,3.942,84.6573,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000cj02
ak017gqay0vl,1514660535534,"28 km SSE of Denali National Park, Alaska",0.9,-151.5502,63.2996,3.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqay0vl
nc72946341,1514660443950,"16km SSE of Tres Pinos, CA",1.36,-121.2798333,36.6546667,5.39,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946341
ci37842063,1514660409160,"10km NE of Aguanga, CA",0.12,-116.798,33.5085,4.35,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37842063
ci37842055,1514660095580,"10km NE of Aguanga, CA",1.18,-116.794,33.505,4.72,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37842055
nc72946336,1514659732430,"15km SSE of Tres Pinos, CA",2.97,-121.2803333,36.6558333,6.33,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946336
nc72946331,1514659583990,"14km SSE of Lake Pillsbury, CA",1.86,-122.9266667,39.2885,9.32,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946331
ak017gqalurk,1514659537609,"134 km WSW of Anaktuvuk Pass, Alaska",0.7,-154.8509,67.8358,2.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqalurk
nn00616773,1514659281887,"53 km S of Rachel, Nevada",0.6,-115.8025,37.1612,10.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616773
hv70001457,1514659261480,"7 km S of Volcano, Hawaii",2.22,-155.2366667,19.379,1.87,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70001457
ak017gqake07,1514659133834,"26 km E of Chase, Alaska",1.2,-149.5896,62.4079,65.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqake07
ci37402277,1514659003760,"14km ESE of Anza, CA",0.49,-116.5351667,33.507,12.87,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37402277
ci37842039,1514659002610,"14km ESE of Anza, CA",0.17,-116.5356667,33.5065,13.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37842039
ak017gqajati,1514658825988,"42 km NW of Ninilchik, Alaska",1.6,-152.1513,60.3519,82.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqajati
ak017gqaguf1,1514658120294,Alaska Peninsula,2.6,-155.7684,57.047,60.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqaguf1
nc72946321,1514657923160,"14km SSE of Lake Pillsbury, CA",1.55,-122.925,39.2883333,8.76,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946321
ak017gqadjha,1514657218862,"59 km ESE of Denali National Park, Alaska",1.3,-150.7277,63.2521,125.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqadjha
ak017gqact6t,1514656998134,"21 km W of Petersville, Alaska",1.4,-151.1806,62.4743,82.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqact6t
us2000cizu,1514656842930,south of Africa,4.7,25.8754,-52.6434,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000cizu
ak017gqa3cut,1514656747413,"69 km N of Petersville, Alaska",2.5,-150.5688,63.1111,119.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqa3cut
ak017gqa34s8,1514656682804,"138 km W of Adak, Alaska",2.2,-178.6316,51.7555,10.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqa34s8
nc72946316,1514656286820,"2km WNW of Anderson Springs, CA",0.54,-122.7160034,38.7804985,-0.12,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946316
ak017gqa1ncm,1514656270300,"75 km NNW of Alatna, Alaska",1.4,-153.3114,67.1909,5.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gqa1ncm
ci37841999,1514656092810,"5km NW of Highland, CA",1.43,-117.2411667,34.163,3.47,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841999
ak017gq9xswf,1514655195993,"27 km NNE of Fox River, Alaska",1.4,-150.7201,60.0794,38.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq9xswf
nc72946311,1514655185810,"16km SSE of Tres Pinos, CA",1.55,-121.2796667,36.6536667,5.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946311
ci37841983,1514655093480,"14km NNE of Cabazon, CA",0.89,-116.7376667,34.032,19.39,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841983
ak017gq9ti93,1514653991752,"46 km NW of Beluga, Alaska",1.4,-151.623,61.4679,81.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq9ti93
uw61361776,1514653598160,"6 km N of Silvana, Washington",1.34,-122.2468333,48.2583333,1.41,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61361776
hv70001402,1514653485210,"14 km SSE of Fern Forest, Hawaii",1.61,-155.0758333,19.3425,4.44,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70001402
us1000by8k,1514653252390,"53 km NW of Fais, Micronesia",4.7,140.1708,10.1101,19.48,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by8k
nc72946301,1514652659850,"14km W of Toms Place, CA",0.92,-118.8336667,37.5736667,2.49,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946301
nc72946296,1514652321100,"15km SSE of Tres Pinos, CA",1.89,-121.2773333,36.6558333,4.54,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946296
nn00616716,1514652264739,Northern California,0.7,-120.9752,40.2029,7.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616716
nc72946286,1514651957950,"15km SSE of Tres Pinos, CA",2.8,-121.2795,36.6556667,5.32,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946286
ci37841967,1514651890090,"5km S of Lytle Creek, CA",0.29,-117.5091667,34.2173333,7.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841967
nc72946291,1514651887130,"2km NNW of The Geysers, CA",0.44,-122.7681656,38.7970009,-0.03,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946291
hv70001387,1514651855150,"18 km S of Pāhala, HI",1.8,-155.4528351,19.3608341,8.73,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70001387
ak017gq9blsa,1514651399468,"29 km NW of Four Mile Road, Alaska",0.6,-149.4653,64.8193,20.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq9blsa
ci37841959,1514651077700,"7km WNW of Ocotillo Wells, CA",1.11,-116.2033333,33.1595,9.49,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841959
ak017gq99doy,1514650761463,"30 km WNW of Nanwalek, Alaska",2.0,-152.3836,59.5033,66.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq99doy
us1000by7b,1514650709310,"138 km N of Calama, Chile",4.5,-68.7574,-21.2146,119.26,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by7b
pr2017364003,1514650656330,"18 km WNW of Puerto Real, Puerto Rico",2.34,-67.3425,18.1511,22.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017364003
nn00616676,1514650500824,"27 km NW of Gabbs, Nevada",0.5,-118.1777,39.0155,8.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616676
ci37841951,1514650469370,"13km NE of Little Lake, CA",0.69,-117.795,36.007,2.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841951
nn00616675,1514650420283,"52 km S of Rachel, Nevada",0.8,-115.7806,37.1759,4.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616675
ci37841943,1514650025150,"9km N of Anza, CA",0.4,-116.6841667,33.6386667,13.28,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841943
us1000by72,1514649106000,"3 km SSW of Dibble, Oklahoma",2.5,-97.6442,35.0041,7.963,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by72
ak017gq8ut5l,1514649083454,"58 km W of Anchor Point, Alaska",2.4,-152.8662,59.7656,94.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq8ut5l
us1000by6v,1514648309830,"47 km WNW of Challapata, Bolivia",4.5,-67.2082,-18.8176,255.34,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by6v
nc71108129,1514647582860,"13km E of Mammoth Lakes, CA",0.43,-118.8305,37.6233333,7.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc71108129
nc72946281,1514647555540,"10km SW of Ridgemark, CA",0.65,-121.4616667,36.759,3.73,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946281
hv70001357,1514647186750,"6 km SW of Volcano, Hawaii",2.06,-155.2861633,19.4093342,0.13,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70001357
ak017gq8l0x0,1514646358444,"27 km NW of Nikiski, Alaska",1.4,-151.704,60.8308,78.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq8l0x0
nn00616672,1514646283939,"27 km NW of Indian Springs, Nevada",2.6,-115.8986,36.7301,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616672
ak017gq8krp6,1514646278984,"37 km W of Susitna, Alaska",1.2,-151.2079,61.5116,16.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq8krp6
uu60263507,1514646192140,"11 km E of Hebgen Lake Estates, Montana",0.25,-111.0413333,44.7756667,6.04,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60263507
uu60263497,1514645696280,"11 km E of Hebgen Lake Estates, Montana",0.74,-111.0443333,44.7883333,6.86,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60263497
ak017gq8a05k,1514645656407,"55 km S of Coldfoot, Alaska",1.4,-150.129,66.7599,9.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq8a05k
ak017gq89jn9,1514645522454,"74 km NW of Ninilchik, Alaska",1.9,-152.735,60.4603,125.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq89jn9
us1000c1br,1514645371300,"27 km SE of Unalaska, Alaska",2.5,-166.2197,53.7082,72.09,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000c1br
ci37841903,1514645009020,"8km SSW of Cabazon, CA",0.72,-116.8296667,33.8528333,11.83,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841903
nc72946271,1514644989280,"13km W of Toms Place, CA",0.52,-118.8306667,37.575,3.55,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946271
us1000by63,1514644677230,"13 km NNE of Petatlán, Mexico",4.3,-101.2303,17.6586,50.03,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by63
us1000by65,1514644481930,"34 km WSW of Nemuro, Japan",4.5,145.1986,43.1775,104.07,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by65
ak017gq852bf,1514644271638,"70 km S of Kokhanok, Alaska",2.1,-154.5567,58.8173,127.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq852bf
ci37841887,1514644265920,"6km N of Big Bear City, CA",1.21,-116.8461667,34.3156667,1.54,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841887
ci37841871,1514643932490,"6km SW of Banning, CA",0.81,-116.9265,33.8971667,12.63,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841871
nc72946261,1514643812550,"14km W of Toms Place, CA",0.45,-118.8336667,37.5723333,2.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946261
nc72946256,1514643437400,"14km W of Toms Place, CA",0.69,-118.8331667,37.5711667,2.41,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946256
uw61361761,1514643433850,"37 km NNE of Amboy, Washington",0.11,-122.191,46.2015,2.69,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61361761
ci37841863,1514643250700,"6km N of Big Bear City, CA",1.12,-116.844,34.3173333,1.55,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841863
nc72946251,1514643009410,"14km W of Toms Place, CA",1.63,-118.8363333,37.5751667,2.18,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946251
ak017gq8067j,1514642909278,"51 km W of Salamatof, Alaska",1.6,-152.2509,60.5989,84.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq8067j
ak017gq7zalk,1514642659603,"27 km WSW of Susitna, Alaska",1.3,-150.9749,61.4387,63.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq7zalk
nc72946246,1514642210050,"14km W of Toms Place, CA",0.12,-118.8368333,37.5748333,2.12,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946246
nc72946241,1514641761620,"14km W of Toms Place, CA",0.48,-118.8325,37.5718333,1.99,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946241
ak017gq7mfpo,1514641460600,"66 km ENE of Pedro Bay, Alaska",2.0,-153.0114,60.0093,113.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq7mfpo
nn00616714,1514641412598,"23 km ENE of Mina, Nevada",0.8,-117.8584,38.4593,7.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616714
ci37841847,1514641141330,"9km NNW of Anza, CA",0.17,-116.7138333,33.6316667,15.89,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841847
ci37841839,1514640727020,"5km SW of Redlands, CA",0.56,-117.2136667,34.017,13.81,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841839
hv70001337,1514640659770,"6 km SW of Volcano, Hawaii",1.9,-155.279833333333,19.4038333333333,0.34,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70001337
us1000by5n,1514640612800,"66 km SE of Mohr, Iran",4.0,53.3594,27.1284,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by5n
nc72946236,1514640553710,"3km WSW of Cobb, CA",0.88,-122.7614975,38.8143349,1.64,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946236
ak017gq7fvba,1514639636866,"32 km WSW of Anchor Point, Alaska",1.6,-152.399,59.7177,88.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq7fvba
ak017gq7fr4r,1514639582670,"32 km ENE of Fox River, Alaska",1.2,-150.4052,59.9521,12.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq7fr4r
ak017gq7f070,1514639393566,"47 km NW of Tatitlek, Alaska",1.3,-147.2993,61.1671,3.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq7f070
ci37841831,1514639288130,"9km SW of Idyllwild, CA",0.72,-116.7753333,33.6751667,12.78,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841831
ak017gq7ek6h,1514639266018,"117 km SSW of Atka, Alaska",2.1,-175.046,51.2833,1.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq7ek6h
ak017gq73mil,1514638604132,"53 km E of Pedro Bay, Alaska",1.9,-153.1493,59.8201,116.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq73mil
us1000by5b,1514638474780,"104 km NW of Vallenar, Chile",4.2,-71.554,-27.9535,30.87,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us1000by5b
ci37841815,1514638460330,"9km NNE of Lake Arrowhead, CA",1.25,-117.1383333,34.3158333,0.82,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37841815
nc72946231,1514638411200,"14km W of Toms Place, CA",0.67,-118.8343333,37.5728333,2.59,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946231
nc72946226,1514638063830,"14km W of Toms Place, CA",2.55,-118.8355,37.5741667,2.31,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc72946226
ak017gq6yvit,1514637268059,"17 km NW of Nelchina, Alaska",1.6,-146.9545,62.1197,36.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak017gq6yvit
nn00616711,1514637261237,"37 km ESE of Big Pine, California",0.6,-117.8829,37.0663,7.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00616711
