id,time,place,magnitude,longitude,latitude,depth,status,type,url
pr2019364096,1577746328770,"10 km S of Guánica, Puerto Rico",1.91,-66.9166,17.8745,14.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364096
ak019gqd085m,1577746116122,"68 km NW of Ninilchik, Alaska",1.9,-152.6825,60.3955,102.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqd085m
nc73321556,1577745914640,"4km S of Kettleman City, CA",1.81,-119.964,35.9696667,8.27,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321556
pr2019364095,1577745714440,"5 km S of Guánica, Puerto Rico",2.06,-66.9041,17.9266,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364095
ci39018063,1577745620850,"23 km ESE of Little Lake, CA",0.81,-117.6633333,35.8661667,10.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39018063
ci39018055,1577745587900,"15 km NE of Ridgecrest, CA",0.99,-117.5561667,35.7125,4.57,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39018055
ci39018047,1577745488070,"10km NE of Coso Junction, CA",0.88,-117.8563333,36.099,3.57,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39018047
pr2019364036,1577745420570,"107 km N of San Juan, Puerto Rico",3.16,-66.2138,19.436,33.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364036
ci39018039,1577745310660,"2km SE of Lake Henshaw, CA",0.92,-116.7431667,33.2261667,10.38,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39018039
nc73321546,1577745226320,"7km SSW of Kettleman City, CA",1.99,-119.9988333,35.9521667,9.07,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321546
ci39018023,1577744749820,"15km SSW of Searles Valley, CA",1.36,-117.4686667,35.6448333,6.39,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39018023
ak019gqcvard,1577744736625,"35 km SSW of Trapper Creek, Alaska",1.4,-150.6024,62.0462,62.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqcvard
pr2019364093,1577744723400,"9 km S of Indios, Puerto Rico",2.15,-66.8073,17.9105,6.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364093
ci39018015,1577744510720,"8km NE of Aguanga, CA",0.54,-116.8001667,33.4883333,5.23,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39018015
ak019gqcu0c1,1577744369352,"63 km E of Pedro Bay, Alaska",1.8,-152.9736,59.7586,93.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqcu0c1
pr2019364092,1577744099070,"1 km SW of Maria Antonia, Puerto Rico",1.6,-66.896,17.9706,8.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364092
ak019gqcs828,1577743862256,"15 km S of Clam Gulch, Alaska",2.3,-151.3651,60.0954,64.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqcs828
pr2019364034,1577743756880,"10 km SSE of Guánica, Puerto Rico",2.52,-66.8703,17.8811,8.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364034
ci39017999,1577743273940,"15km W of Searles Valley, CA",2.54,-117.5735,35.7656667,6.24,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017999
ak019gqcq32b,1577743263247,"49 km SSW of Manley Hot Springs, Alaska",1.7,-151.2057,64.6322,18.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqcq32b
ci39017991,1577743256800,"15km ESE of Anza, CA",0.58,-116.5191667,33.5226667,12.65,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017991
ci37432261,1577743238360,"9km NE of Aguanga, CA",0.11,-116.7918333,33.493,6.09,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37432261
us70006spn,1577743210704,"11 km NNE of Tetonia, Idaho",3.1,-111.0947,43.9087,7.51,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006spn
nc73321536,1577742904410,"6km WNW of The Geysers, CA",0.55,-122.8141632,38.7986679,2.96,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321536
ci39017983,1577742877160,"18 km ESE of Little Lake, CA",0.76,-117.7075,35.8946667,9.21,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017983
ak019gqcf1v2,1577742596202,"63 km SE of Denali National Park, Alaska",1.6,-150.7769,63.1556,129.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqcf1v2
us70006wf5,1577742109810,"Rat Islands, Aleutian Islands, Alaska",4.1,178.2261,52.0268,139.54,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006wf5
ci39017967,1577741517960,"22 km ESE of Little Lake, CA",0.56,-117.678833333333,35.855,5.71,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017967
pr2019364091,1577741338280,"6 km SE of Maria Antonia, Puerto Rico",2.33,-66.8458,17.9376,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364091
ci39017959,1577741276350,"16km ENE of Ridgecrest, CA",0.62,-117.5061667,35.6511667,5.19,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017959
ci39017951,1577741208460,"13 km WNW of Anza, CA",0.85,-116.8101667,33.5838333,4.93,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017951
ak019gqca1dw,1577741177005,"69 km S of Shungnak, Alaska",1.0,-157.1711,66.2678,6.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqca1dw
ci39017927,1577740194460,"10km NE of Coso Junction, CA",1.1,-117.859,36.1,3.82,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017927
ci10238606,1577740167560,"23 km ESE of Little Lake, CA",0.2,-117.678,35.853,10.19,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci10238606
ci39017943,1577740095970,"13 km WNW of Anza, CA",0.22,-116.801833333333,33.5923333333333,5.04,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017943
pr2019364090,1577739710470,"6 km SSE of Guánica, Puerto Rico",1.58,-66.8786,17.9183,6.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364090
nn00714551,1577739436026,"47 km SSW of Rachel, Nevada",0.0,-116.0361,37.283,7.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00714551
us70006snk,1577738762638,"89 km NE of Taltal, Chile",3.9,-69.9031,-24.7928,71.52,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006snk
ak019gqbsg6w,1577738651172,"26 km WSW of Anchor Point, Alaska",3.4,-152.2939,59.7183,66.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqbsg6w
pr2019364089,1577738540480,"1 km S of Palomas, Puerto Rico",1.67,-66.8763,17.9968,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364089
nc73321526,1577738360980,"13km SE of Pinnacles, CA",1.76,-121.037,36.4576667,0.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321526
us70006sp2,1577738062354,"261 km ESE of Chiniak, Alaska",3.4,-148.5084,56.4823,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sp2
nc73321521,1577737500800,"22km SE of Bodie, CA",1.71,-118.8655,38.0508333,4.64,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321521
hv71309972,1577737267230,"6 km E of P?hala, Hawaii",2.14,-155.4158325,19.1921673,33.15,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv71309972
ak019gqbmheb,1577736976873,"68 km S of Shungnak, Alaska",1.3,-157.1822,66.273,6.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqbmheb
pr2019364021,1577736672000,"9 km SSE of Guánica, Puerto Rico",2.56,-66.8863,17.8876,3.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364021
ci39017895,1577736603730,"10km ESE of Borrego Springs, CA",1.68,-116.2708333,33.2283333,6.17,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017895
ak019gqbl01j,1577736575995,"75 km NW of Paxson, Alaska",1.4,-146.7946,63.5136,2.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqbl01j
pr2019364087,1577736528600,"11 km S of Indios, Puerto Rico",1.68,-66.8146,17.89,6.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364087
ak019gqbkr1l,1577736499202,"104 km SSE of Ugashik, Alaska",2.5,-156.5492,56.6966,70.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqbkr1l
ci39017879,1577736373520,"24km N of Searles Valley, CA",0.9,-117.3893333,35.9861667,2.53,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017879
ak019gqbj157,1577736016783,"73 km NW of Paxson, Alaska",1.5,-146.737,63.5071,5.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqbj157
pr2019364020,1577735960950,"12 km S of Indios, Puerto Rico",2.75,-66.8245,17.8796,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364020
ak019gqba0r0,1577735914931,"63 km WNW of Anchor Point, AK",1.6,-152.8861,59.9735,95.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqba0r0
uu60355827,1577735822690,"17 km E of Sweeney Ranch, Wyoming",2.7,-108.7973333,41.4988333,6.48,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60355827
ak019gqb9nfo,1577735800186,"71 km NW of Paxson, Alaska",1.1,-146.7404,63.4816,11.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb9nfo
ci39017871,1577735450160,"23km ESE of Little Lake, CA",1.09,-117.6765,35.849,8.94,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017871
ak019gqb7anw,1577735141826,"15 km N of Point Possession, Alaska",1.4,-150.6709,61.0594,5.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb7anw
ak019gqb6lyf,1577734916545,"69 km S of Shungnak, Alaska",2.8,-157.1625,66.2684,7.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb6lyf
nc73321516,1577734649590,"6km NW of The Geysers, CA",0.81,-122.8083344,38.8134995,3.47,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321516
ak019gqb5civ,1577734591169,"33 km SW of Covenant Life, Alaska",2.6,-136.4543,59.2083,7.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb5civ
ak019gqb55cr,1577734535755,Central Alaska,1.1,-146.801,63.4932,3.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb55cr
ak019gqb4x9b,1577734472734,"70 km NW of Paxson, Alaska",1.1,-146.7319,63.4793,11.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb4x9b
ci39017855,1577734025370,"24km N of Searles Valley, CA",1.37,-117.3733333,35.9801667,2.62,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017855
hv71309877,1577733921980,"4 km ESE of P?hala, Hawaii",2.06,-155.4360046,19.1871662,37.2,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv71309877
us70006sly,1577733616923,"44 km SSE of Gilgit, Pakistan",4.5,74.5666,35.5735,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sly
nc73321511,1577733320680,"5km NNE of Hamilton City, CA",2.47,-121.9798333,39.7821667,17.03,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321511
ak019gqb0t1t,1577733314288,"3 km SE of Big Lake, Alaska",1.7,-149.8977,61.5028,39.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqb0t1t
pr2019364014,1577732839100,"9 km SE of Maria Antonia, Puerto Rico",2.51,-66.836,17.9081,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364014
ak019gqaz3dp,1577732835404,"68 km W of Tyonek, Alaska",2.0,-152.3943,60.9947,115.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqaz3dp
ak019gqay1co,1577732541681,"53 km E of Huslia, Alaska",1.1,-155.2314,65.7494,4.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqay1co
uu60355822,1577732502960,"6 km W of Park City, Utah",1.06,-111.578,40.6383333,10.63,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60355822
tx2019zore,1577732317039,"18 km ENE of Falls City, Texas",2.0,-97.847,29.056,8.0677,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2019zore
us70006sll,1577732300221,"65 km WSW of Jaqué, Panama",4.6,-78.7006,7.2683,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sll
nc73321506,1577732271680,"18km W of Petrolia, CA",2.01,-124.5011667,40.3156667,15.38,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321506
ci39017839,1577731996910,"13km WNW of Anza, CA",0.52,-116.8065,33.5965,4.88,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017839
uu60355817,1577731956560,"7 km NE of Alta, Utah",1.04,-111.5841667,40.6376667,10.06,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60355817
us70006sla,1577731416410,"Bonin Islands, Japan region",4.9,142.4958,28.8759,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sla
ci39017831,1577731294880,"14km W of Anza, CA",2.53,-116.8168333,33.5776667,4.68,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017831
nc73321496,1577731063560,"8km E of Mammoth Lakes, CA",0.77,-118.8885,37.629,6.25,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321496
ak019gqajgma,1577730860881,"59 km WNW of Petersville, Alaska",1.4,-151.8376,62.7066,6.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqajgma
ak019gqaj1mj,1577730747085,"65 km N of Petersville, Alaska",1.5,-150.6492,63.0834,116.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqaj1mj
pr2019364105,1577730382370,"2 km S of La Parguera, Puerto Rico",1.38,-67.0451,17.9561,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364105
nc73321491,1577730095840,"8km E of Mammoth Lakes, CA",0.13,-118.8931667,37.6238333,5.65,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321491
ak019gqagmtr,1577730061913,"61 km S of Shungnak, Alaska",1.5,-157.331,66.3419,3.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqagmtr
ak019gqaf753,1577729664527,"46 km NW of Rampart, Alaska",2.5,-150.8827,65.7967,10.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqaf753
us70007068,1577729646078,Mid-Indian Ridge,4.5,78.3211,-37.0797,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70007068
uu60355802,1577729389600,"6 km SSW of Snyderville, Utah",1.29,-111.5855,40.6433333,9.57,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60355802
ci39017823,1577729358150,"21 km WNW of Searles Valley, CA",0.66,-117.627333333333,35.8058333333333,6.61,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017823
pr2019364009,1577729058890,"12 km SSE of Ponce, Puerto Rico",2.43,-66.5855,17.9035,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364009
us70006sk5,1577728901721,"14 km S of Samokov, Bulgaria",4.4,23.5835,42.2129,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sk5
ak019gqa3g10,1577728788509,"19 km S of Susitna, Alaska",1.3,-150.4505,61.3723,5.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gqa3g10
nc73321486,1577728470380,"7km WNW of The Geysers, CA",0.57,-122.822998,38.8103333,1.94,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321486
us70006sjv,1577728199468,"43 km SE of Gilgit, Pakistan",5.0,74.6387,35.6305,24.32,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sjv
ci39017807,1577728083910,"19 km ESE of Little Lake, CA",0.55,-117.703833333333,35.891,10.72,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017807
us70007066,1577728066752,south of the Kermadec Islands,4.7,-178.9111,-33.3736,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70007066
us70007064,1577727883272,Mid-Indian Ridge,4.8,78.3923,-37.1387,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70007064
pr2019364008,1577727715820,"13 km SSE of Guánica, Puerto Rico",2.56,-66.8695,17.8586,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364008
ak019gq9z63y,1577727593743,"89 km NNE of Kiana, Alaska",1.5,-159.4732,67.6872,5.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gq9z63y
us7000706a,1577727263809,south of the Kermadec Islands,4.4,-178.7045,-32.48,35.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000706a
us70007069,1577727097804,south of the Kermadec Islands,4.4,-178.701,-32.7646,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70007069
us70007063,1577726906422,"34 km SE of Gilgit, Pakistan",4.5,74.5835,35.7053,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70007063
ci39017783,1577726884650,"18km ESE of Julian, CA",0.84,-116.4451667,32.993,4.56,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017783
us70006sj8,1577726337445,"46 km SE of Gilgit, Pakistan",5.6,74.628,35.5909,13.82,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sj8
us70007062,1577726280473,western Indian-Antarctic Ridge,4.4,122.9289,-49.7307,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70007062
ci39017767,1577726099500,"6 km S of Idyllwild, CA",0.71,-116.7323333,33.6825,14.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017767
us70006sif,1577725953526,"31 km SSE of Gilgit, Pakistan",4.6,74.4751,35.6686,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006sif
nc73321476,1577725424640,"11km ESE of Sunol, CA",1.21,-121.7721667,37.5681667,6.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321476
pr2019364007,1577725224420,"5 km SSE of Guánica, Puerto Rico",2.78,-66.8895,17.9271,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364007
us70006si5,1577725144000,"134 km NW of Sabang, Indonesia",4.8,94.4018,6.6861,99.89,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us70006si5
uu60355797,1577725037370,"14 km NE of Huntsville, Utah",1.36,-111.6258333,41.3401667,10.14,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60355797
ci39017743,1577725017430,"14km ENE of Ridgecrest, CA",0.58,-117.528,35.6663333,11.74,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017743
ci39017735,1577724957150,"21km ESE of Little Lake, CA",0.72,-117.6818333,35.8835,2.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017735
pr2019364104,1577724862960,"4 km SSE of Guánica, Puerto Rico",2.33,-66.8935,17.9315,7.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364104
nc73321471,1577723905040,"13km NW of The Geysers, CA",0.59,-122.8753357,38.8448334,3.28,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321471
ak019gq9bl44,1577723390645,"28 km NNE of Fox River, Alaska",1.5,-150.7523,60.0887,42.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gq9bl44
ci39017711,1577723368420,"3 km SE of Lake Henshaw, CA",0.74,-116.7383333,33.2215,9.68,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017711
hv71309627,1577723170170,"7 km SW of Volcano, Hawaii",1.7,-155.2906647,19.4053326,-0.04,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv71309627
nc73321466,1577723074100,"10km WNW of The Geysers, CA",0.16,-122.855,38.8251667,2.33,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73321466
ak019gq98zfe,1577722730768,"25 km ENE of Adak, Alaska",2.0,-176.286,51.9394,6.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gq98zfe
ci39017703,1577722469680,"3km NNW of El Centro, CA",1.25,-115.57,32.811,11.46,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017703
pr2019364103,1577722433290,"6 km SW of Guánica, Puerto Rico",2.17,-66.9543,17.9288,39.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019364103
hv71309612,1577722355870,"6 km WSW of Volcano, Hawaii",1.9,-155.2890015,19.4093342,-0.15,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv71309612
ak019gq97vj5,1577722336453,"116 km SSE of Chenega, Alaska",2.6,-147.5732,59.0479,24.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gq97vj5
ak019gq972a3,1577722118873,"65 km WNW of Anchor Point, Alaska",2.0,-152.9183,60.0009,121.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gq972a3
ak019gq96lu3,1577721988200,"5 km WNW of Point MacKenzie, Alaska",2.9,-150.0731,61.3715,41.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak019gq96lu3
ci39017695,1577721807850,"2km SSE of Lake Henshaw, CA",2.59,-116.7495,33.223,9.22,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39017695
