id,time,place,magnitude,longitude,latitude,depth,status,type,url
ci39899263,1640899592130,"8km NNE of Little Lake, CA",0.7,-117.8668333,36.0045,5.83,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899263
ak021gqca1rt,1640899582481,"72 km E of McCarthy, Alaska",1.0,-141.5711,61.522,15.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqca1rt
nc73671781,1640899293670,"9km WNW of Cobb, CA",0.3,-122.8246667,38.8401667,2.32,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73671781
us7000gaxj,1640899078086,Kermadec Islands region,4.9,-176.5289,-28.861,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxj
uw61799962,1640899003120,"22 km NNW of Hoodsport, Washington",1.64,-123.297666666667,47.5805,43.95,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61799962
ak021gqc69s2,1640898540019,"74 km W of Salamatof, Alaska",0.8,-152.6603,60.5319,4.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqc69s2
us7000gaxm,1640898497603,"113 km WNW of Rabaul, Papua New Guinea",4.5,151.2407,-3.756,2.74,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxm
ci39899247,1640898468980,"8km SSW of Idyllwild, CA",0.73,-116.7596667,33.6746667,16.08,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899247
hv72851887,1640898343070,"13 km ESE of P?hala, Hawaii",1.81,-155.365833333333,19.1503333333333,28.79,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851887
hv72851882,1640898176120,"0 km NNE of P?hala, Hawaii",2.26999998,-155.475830078125,19.2080001831055,32.3699989318848,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851882
hv72851877,1640898094040,"3 km NE of P?hala, Hawaii",2.3599999,-155.449661254883,19.2240009307861,33.0200004577637,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851877
nn00830742,1640898082875,"38 km ESE of Mina, Nevada",1.2,-117.7385,38.2093,8.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00830742
ci39899239,1640898064980,"14km NE of Ridgecrest, CA",1.04,-117.5483333,35.7001667,2.24,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899239
ak021gqbv246,1640897787671,"15 km W of Karluk, Alaska",1.5,-154.7127,57.5624,53.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqbv246
uu60475677,1640897650420,"15 km SSE of Sunnyside, Utah",2.23,-110.2981667,39.4263333,-2.79,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60475677
us7000gg9j,1640897266467,"66 km SSE of King Cove, Alaska",2.9,-161.8919,54.5148,35.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gg9j
ak021gqbspch,1640897129506,"51 km SSE of Denali National Park, Alaska",1.0,-151.4402,63.0936,8.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqbspch
uu60475667,1640896699320,"20 km SE of Kanarraville, Utah",1.59,-112.995,37.4318333,2.08,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60475667
ci39899207,1640896523030,"21km ESE of Little Lake, CA",0.09,-117.6805,35.8843333,4.55,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899207
nn00830741,1640896347300,"33 km SE of Mina, Nevada",1.1,-117.8793,38.1527,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00830741
us7000g81t,1640896224874,"65 km NNE of Finschhafen, Papua New Guinea",4.8,148.0673,-6.0062,72.79,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g81t
nc73671746,1640895866080,"10km WNW of The Geysers, CA",0.01,-122.8536667,38.8245,2.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73671746
ak021gqbn5zv,1640895585578,"24 km ENE of Denali Park, Alaska",1.3,-148.4349,63.7774,83.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqbn5zv
ak021gqblfbq,1640895090840,"64 km WNW of Tanana, Alaska",3.3,-153.3409,65.4156,12.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqblfbq
ak021gqbkb32,1640894772241,"61 km SE of Pope-Vannoy Landing, Alaska",1.5,-153.5973,59.2464,103.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqbkb32
ak021gqbaa4j,1640894374086,"34 km NNW of Skwentna, Alaska",1.7,-151.7594,62.2462,90.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqbaa4j
nc73669291,1640894134910,"10km WNW of The Geysers, CA",2.35,-122.85,38.8246667,2.23,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669291
us7000gaxr,1640893173744,"26 km ENE of Severo-Kuril’sk, Russia",4.2,156.4988,50.7238,104.22,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxr
us7000gaxn,1640892549126,Kermadec Islands region,4.7,-176.0762,-29.0443,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxn
us7000g816,1640892067158,"6 km E of Manchester, Oklahoma",2.9,-97.9668,37.0042,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g816
us7000g81c,1640891969687,Kermadec Islands region,5.1,-176.3468,-28.7732,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g81c
us7000g81e,1640891956109,"off the east coast of Honshu, Japan",4.5,142.5877,33.1948,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g81e
hv72851787,1640891887980,"3 km SSE of P?hala, Hawaii",1.87,-155.468002319336,19.1744995117188,34.5200004577637,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851787
se60141643,1640891516610,"6 km ESE of Elgin, South Carolina",2.41,-80.7315,34.148,3.78,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/se60141643
ak021gqaxuk7,1640890894008,"10 km E of Willow, Alaska",1.1,-149.8323,61.7389,33.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqaxuk7
nn00830737,1640890480861,"30 km SSE of Mina, Nevada",1.0,-117.9773,38.1325,10.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00830737
nn00830755,1640890082757,"8 km E of Johnson Lane, Nevada",0.3,-119.6285,39.048,13.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00830755
nn00830754,1640890047186,"7 km NNE of Fish Springs, Nevada",0.6,-119.6302,39.0218,11.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00830754
ci39899143,1640889658060,"10km S of Idyllwild, CA",0.72,-116.7281667,33.6485,13.81,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899143
ci39899135,1640889462960,"13km SSW of Searles Valley, CA",1.78,-117.474,35.667,8.81,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899135
ak021gqajfg2,1640889245948,"15 km SW of North Pole, Alaska",0.6,-147.568,64.6463,11.5,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqajfg2
us7000g80u,1640889092862,"255 km S of Sinabang, Indonesia",4.6,96.6595,0.1856,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g80u
ak021gqai58u,1640888887772,"61 km WNW of Happy Valley, Alaska",2.4,-152.7726,60.1227,111.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqai58u
nn00830753,1640888884757,"10 km W of Mina, Nevada",0.5,-118.2247,38.3844,8.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00830753
ak021gqagbq2,1640888398832,"19 km SSW of Cooper Landing, Alaska",1.3,-149.8996,60.318,31.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqagbq2
us7000gaxf,1640887744815,Mauritius - Reunion region,4.7,66.5114,-20.0442,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxf
nc73669281,1640887627640,"12km SE of Mineral, CA",2.93,-121.4720001,40.2729988,7.57,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669281
ak021gqad291,1640887476142,"56 km E of Pedro Bay, Alaska",1.7,-153.1199,59.8672,121.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqad291
us7000gaxe,1640887267292,Mauritius - Reunion region,4.3,66.5124,-20.2668,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxe
ak021gqa2x87,1640887024485,"41 km WSW of Tatitlek, Alaska",1.2,-147.3878,60.7207,7.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqa2x87
ak021gqa1g4h,1640886617100,"21 km ESE of Skwentna, Alaska",2.0,-151.0419,61.9004,67.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gqa1g4h
nc73669276,1640886602770,"2km NE of The Geysers, CA",1.27,-122.7456667,38.7885,1.77,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669276
ak021gq9wlnx,1640885272763,"63 km NNE of Petersville, Alaska",1.2,-150.5162,63.0568,111.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq9wlnx
nc73669266,1640884624680,"7km NW of The Geysers, CA",1.28,-122.8105,38.8253333,1.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669266
mb80534844,1640883990400,"38 km SW of Dillon, Montana",0.97,-112.9875,44.9756667,5.96,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80534844
uw61799922,1640883959110,"41 km NW of Granite Falls, Washington",1.22,-120.657833333333,48.1111666666667,7.04,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61799922
ak021gq9hykl,1640883565601,"15 km NE of Susitna, Alaska",1.0,-150.3283,61.6521,18.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq9hykl
us7000g805,1640882255047,"115 km ENE of Iquique, Chile",4.9,-69.2265,-19.6455,102.07,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g805
us7000gaxb,1640881977058,"148 km SW of Merizo Village, Guam",4.3,143.6779,12.3416,20.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxb
hv72851667,1640881901560,"4 km S of P?hala, Hawaii",1.88999999,-155.480331420898,19.1668338775635,27.9400005340576,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851667
ci37379844,1640881619670,"3km NNW of Palomar Observatory, CA",0.4,-116.8713333,33.3831667,4.94,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37379844
ci39899087,1640881613070,"3km NNW of Palomar Observatory, CA",0.62,-116.8783333,33.3768333,6.61,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899087
us7000gaxa,1640881392690,"159 km NW of Panguna, Papua New Guinea",4.5,154.2983,-5.5025,141.14,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxa
ci39899079,1640881362660,"10km W of Palomar Observatory, CA",1.1,-116.9675,33.3616667,7.42,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899079
ci39899071,1640881262980,"3km NNW of Palomar Observatory, CA",0.9,-116.8796667,33.3768333,6.08,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899071
us7000g801,1640880576142,"153 km W of Pariaman, Indonesia",4.6,98.7661,-0.3514,42.38,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g801
nc73669261,1640880121090,"35km W of Petrolia, CA",2.73,-124.6963333,40.2835,13.16,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669261
ak021gq8wj7t,1640879982650,"69 km E of Port Alsworth, Alaska",1.6,-153.0705,60.2495,132.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq8wj7t
us7000gax8,1640879377773,Kermadec Islands region,4.3,-176.5154,-30.0042,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gax8
ak021gq8u0w5,1640879277317,"55 km NNW of Petersville, Alaska",1.1,-151.1117,62.9698,119.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq8u0w5
nc73669256,1640879269050,"6km NW of The Geysers, CA",0.93,-122.8008333,38.8235,2.58,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669256
us7000gax9,1640878099175,"19 km NE of Al Hoceïma, Morocco",4.3,-3.7794,35.3652,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gax9
hv72851622,1640878043180,"1 km SE of P?hala, Hawaii",2.25,-155.464004516602,19.1928329467773,36.6699981689453,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851622
ak021gq8nahn,1640877378693,"90 km SE of Halibut Cove, Alaska",2.5,-149.9916,59.0867,1.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq8nahn
ak021gq8m9yc,1640877102031,"51 km SSE of Denali National Park, Alaska",1.0,-151.4573,63.0914,5.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq8m9yc
tx2021zojg,1640876267826,"54 km S of Whites City, New Mexico",2.9,-104.4119406,31.68339673,6.131567383,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021zojg
ak021gq8amsp,1640876229837,"47 km WSW of Cantwell, Alaska",2.2,-149.804,63.211,95.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq8amsp
tx2021zojf,1640876210967,"54 km S of Whites City, New Mexico",2.4,-104.4130047,31.68201092,6.080151367,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021zojf
us7000g7zl,1640876186741,"55 km N of Amahai, Indonesia",4.7,128.8616,-2.8413,35.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g7zl
ak021gq89bzx,1640875868301,"57 km SE of Kokhanok, Alaska",1.3,-154.1663,59.0292,101.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq89bzx
ak021gq88i1c,1640875635016,"64 km N of Petersville, Alaska",1.1,-150.6104,63.0664,101.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq88i1c
ci39899055,1640874981350,"16km ESE of Anza, CA",0.67,-116.506,33.514,13.58,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899055
ci39899047,1640874900510,"15km SW of Searles Valley, CA",1.42,-117.5206667,35.6721667,10.19,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899047
us7000g7ze,1640874437675,"120 km NE of Lospalos, Timor Leste",4.5,127.662,-7.6509,172.32,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g7ze
ak021gq83rnp,1640874308004,"11 km SSE of Point Possession, Alaska",1.2,-150.586,60.8343,59.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq83rnp
av91454721,1640874073280,"61 km WNW of Beluga, Alaska",0.47,-152.071166666667,61.417,9.74,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/av91454721
ak021gq81wjg,1640873797621,"66 km SE of Pope-Vannoy Landing, Alaska",1.6,-153.5772,59.1907,95.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq81wjg
us7000gax7,1640873518039,South Sandwich Islands region,4.7,-25.7173,-59.4709,37.66,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gax7
ci39899031,1640873189570,"14km E of Coso Junction, CA",0.32,-117.7913333,36.0295,1.27,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899031
ak021gq7zb56,1640873066409,"87 km NW of Aleneva, Alaska",1.8,-153.8572,58.6731,88.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq7zb56
ci37375964,1640873062220,"13km NE of Ridgecrest, CA",0.6,-117.5626667,35.6993333,4.66,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37375964
ci39899023,1640873019170,"14km E of Coso Junction, CA",0.99,-117.7911667,36.0316667,1.71,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899023
us7000gaxi,1640872144126,Mauritius - Reunion region,4.7,66.4921,-20.2161,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxi
ak021gq7m1ib,1640871751895,"64 km W of Tyonek, Alaska",1.4,-152.3315,61.0548,112.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq7m1ib
us7000gax5,1640871274752,"Kermadec Islands, New Zealand",4.6,-177.8085,-30.3603,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gax5
ak021gq7i6k6,1640870676748,"47 km SW of Karluk, Alaska",5.0,-155.0039,57.2635,58.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq7i6k6
us7000g7yh,1640869997562,"157 km SSE of Tondano, Indonesia",5.5,125.2498,-0.0798,42.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g7yh
pr2021364003,1640868454880,"18 km S of Guánica, Puerto Rico",2.93,-66.8993,17.8083,6.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2021364003
mb80534829,1640868432910,"32 km WNW of Stanley, Idaho",2.2,-115.2961667,44.3593333,10.96,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80534829
ci39899007,1640868368850,"3km NNW of Palomar Observatory, CA",0.8,-116.8783333,33.3791667,6.07,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39899007
ok2021zoew,1640868367650,"9 km NNW of Perry, Oklahoma",0.88,-97.34216667,36.36433333,3.83,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ok2021zoew
ci37379828,1640868233020,"3km NNW of Palomar Observatory, CA",1.35,-116.876,33.3795,6.51,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci37379828
ci39898999,1640868229590,"3km NNW of Palomar Observatory, CA",1.4,-116.879,33.376,6.07,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci39898999
us7000gaxd,1640867621760,South Sandwich Islands region,4.5,-27.215,-56.2788,106.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxd
nc73669251,1640867280240,"6km N of Petrolia, CA",2.63,-124.2968333,40.3795,29.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73669251
us7000g7yc,1640867083735,"69 km SE of Gilgit, Pakistan",4.1,74.9167,35.5329,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g7yc
ak021gq6wcyg,1640866974603,"27 km NW of Beluga, Alaska",1.2,-151.5076,61.2819,74.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq6wcyg
mb80534819,1640866627780,"9 km SW of Drummond, Montana",0.66,-113.2351667,46.6125,4.11,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80534819
se60377991,1640866291310,"6 km E of Elgin, South Carolina",2.51,-80.7225,34.1685,2.51,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/se60377991
uw61799847,1640865767180,"8 km W of Entiat, Washington",1.28,-120.321166666667,47.6805,2.18,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uw61799847
us7000gaxc,1640865402955,"134 km NE of Lospalos, Timor Leste",4.4,127.8981,-7.7016,176.61,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gaxc
ak021gq6i3zm,1640865366266,"62 km E of Port Alsworth, Alaska",1.5,-153.1824,60.1768,142.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq6i3zm
ak021gq6gi64,1640864936927,"30 km NNE of Chenega, Alaska",1.2,-147.8848,60.3345,3.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq6gi64
hv72851452,1640864887500,"27 km W of Volcano, Hawaii",1.75,-155.491836547852,19.4783325195312,-1.92999994754791,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851452
ak021gq6ckzk,1640863827320,"14 km SW of North Pole, Alaska",1.1,-147.5682,64.6608,14.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak021gq6ckzk
us7000g82j,1640862799358,"Rat Islands, Aleutian Islands, Alaska",3.6,177.0485,50.48,30.92,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g82j
us7000g7y2,1640862227615,"129 km NE of Lospalos, Timor Leste",4.1,127.7637,-7.6319,163.06,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g7y2
hv72851412,1640862212160,"7 km E of P?hala, Hawaii",2.04999995,-155.410003662109,19.1984996795654,31.5799999237061,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv72851412
