id,time,place,magnitude,longitude,latitude,depth,status,type,url
pr2018364010,1546206558370,"12 km SSW of Potala Pastillo, Puerto Rico",2.16,-66.5558,17.8931,11.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018364010
ak018gqcdjs6,1546206175101,"10 km WNW of Point MacKenzie, Alaska",1.4,-150.1573,61.3988,32.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqcdjs6
ci38411200,1546206002480,"8km NE of Aguanga, CA",2.02,-116.8018333,33.4941667,4.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411200
ak018gqcai4k,1546205313969,"86 km N of Aleneva, Alaska",2.0,-153.1324,58.8319,63.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqcai4k
av61879616,1546205094460,"41 km ENE of Adak, Alaska",1.68,-176.1151667,52.0631667,1.67,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/av61879616
av70817814,1546204693770,"43 km ENE of Adak, Alaska",0.86,-176.1075,52.0828333,5.94,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/av70817814
ak018gqc85r4,1546204660489,"92 km SW of Atka, Alaska",2.5,-175.2174,51.6468,47.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqc85r4
uu60308492,1546204647410,"14 km ENE of Milford, Utah",0.06,-112.8501667,38.4296667,5.22,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60308492
nn00672537,1546204313499,"11 km S of Sierraville, California",0.0,-120.3604,39.4858,6.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672537
nn00672536,1546204103797,"6 km SW of Mina, Nevada",0.6,-118.1594,38.3509,7.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672536
pr2018364009,1546203789680,"47 km WSW of Stella, Puerto Rico",2.77,-67.6465,18.1316,67.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018364009
nc73128581,1546203696850,"3km WSW of Cobb, CA",1.1,-122.7614975,38.8153343,1.7,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128581
hv70751731,1546203319420,"12 km SSW of Leilani Estates, Hawaii",1.86,-154.9669952,19.3676662,1.13,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70751731
uu60308487,1546203318400,"19 km N of Paragonah, Utah",2.32,-112.7448333,38.064,10.95,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60308487
nn00672512,1546202053137,"7 km WSW of Mina, Nevada",1.3,-118.1846,38.3581,6.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672512
us2000iza7,1546201887740,"17 km NW of Ash Fork, Arizona",3.2,-112.6311,35.3304,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iza7
nc73128576,1546201628010,"36km ENE of Covelo, CA",0.92,-122.8815,39.9605,3.08,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128576
ci38411144,1546201107100,"3km ESE of Lake Henshaw, CA",1.15,-116.74,33.2288333,11.18,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411144
uu60308477,1546200896750,"10 km W of Woodruff, Utah",1.57,-111.2861667,41.5185,17.77,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60308477
nn00672532,1546200692867,"28 km ENE of Bridgeport, California",0.7,-118.9187,38.3327,14.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672532
ak018gqbkk2j,1546200448592,"42 km ESE of Pedro Bay, Alaska",2.4,-153.3738,59.6882,109.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqbkk2j
nn00672530,1546200351707,"64 km W of Beatty, Nevada",0.1,-117.4793,37.0035,7.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672530
av70817809,1546200064400,"42 km ENE of Adak, Alaska",0.19,-176.1066667,52.0695,4.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/av70817809
ci38411128,1546199583370,"10km SW of Anza, CA",0.44,-116.7623333,33.499,8.03,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411128
nc73128566,1546198703130,"0km NNE of The Geysers, CA",1.72,-122.7546667,38.7815,1.21,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128566
nn00672529,1546198483503,Nevada,1.0,-119.6837,39.6748,10.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672529
nn00672528,1546198127395,"17 km NW of Bridgeport, California",0.5,-119.3496,38.38,11.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672528
pr2018364008,1546197629940,"1 km SSE of Adjuntas, Puerto Rico",1.49,-66.7173,18.1485,21.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018364008
ci38411112,1546196798760,"9km NE of Aguanga, CA",1.0,-116.7933333,33.4993333,5.99,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411112
mb80330624,1546196625800,"5 km SE of Lincoln, Montana",1.09,-112.629,46.9233333,12.66,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80330624
nn00672494,1546196314996,"56 km WNW of Austin, Nevada",1.5,-117.6912,39.6638,2.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672494
us2000j55u,1546195851990,"184 km E of Biak, Indonesia",4.2,137.7089,-0.8637,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55u
hv70751606,1546195679720,"4 km S of P?hala, Hawaii",1.76,-155.4818333,19.1665,33.72,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70751606
ci38411104,1546195119970,"9km NE of Aguanga, CA",0.64,-116.794,33.4928333,4.26,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411104
us2000iz9s,1546194897490,"148 km NW of Ternate, Indonesia",5.1,126.3645,1.6507,40.15,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz9s
us2000j55s,1546194157610,"246 km W of Pariaman, Indonesia",4.1,97.9026,-0.5978,21.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55s
nc73129806,1546194059620,"10km WSW of Shingletown, CA",1.04,-122.0028333,40.4568333,5.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73129806
ak018gqaebmm,1546193423661,"13 km N of Petersville, Alaska",1.2,-150.757,62.6212,4.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqaebmm
ak018gqad7lr,1546193104950,"9 km NW of Point MacKenzie, Alaska",1.1,-150.1108,61.4183,37.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqad7lr
ak018gqa2hk6,1546192501820,"30 km ENE of Wiseman, Alaska",1.1,-149.4876,67.5443,1.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqa2hk6
us2000j55y,1546191968800,"Papua, Indonesia",4.1,138.181,-4.4762,102.73,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55y
ak018gqa0193,1546191837354,"9 km NW of Point MacKenzie, Alaska",1.7,-150.1014,61.4187,33.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gqa0193
ci38411072,1546191679960,"10km W of Calipatria, CA",1.48,-115.6223333,33.1393333,8.35,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411072
nn00672490,1546191596708,"41 km NW of Indian Springs, Nevada",0.1,-115.9508,36.872,5.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672490
ci38411064,1546191269460,"8km NE of Aguanga, CA",1.79,-116.8045,33.4945,2.23,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411064
us2000j55r,1546190998700,"184 km SW of Vaini, Tonga",4.8,-176.2195,-22.5406,96.98,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55r
ci38411048,1546190918000,"10km NE of Aguanga, CA",0.38,-116.7961667,33.5083333,4.45,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411048
uu60016969,1546190423310,"33 km SE of Caliente, Nevada",1.33,-114.2361667,37.409,10.31,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/uu60016969
ci38411040,1546190420180,"10km NE of Aguanga, CA",0.37,-116.798,33.5098333,4.63,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411040
ak018gq9tzow,1546190137764,"6 km WNW of Point MacKenzie, Alaska",1.2,-150.0872,61.3873,45.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq9tzow
ak018gq9txkd,1546190110218,northern Alaska,2.0,-144.4561,69.6048,14.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq9txkd
pr2018364007,1546190101590,"108 km N of Suárez, Puerto Rico",2.95,-65.7456,19.403,13.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018364007
nn00672525,1546190047822,"23 km SSE of Hawthorne, Nevada",0.2,-118.5204,38.3263,8.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672525
nc71110054,1546190025960,"11km WNW of Toms Place, CA",0.13,-118.7963333,37.593,5.94,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc71110054
ak018gq9s0pj,1546189577837,"45 km ENE of Shaktoolik, Alaska",3.5,-160.3663,64.5551,8.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq9s0pj
ci38411024,1546189480540,"17km ESE of Julian, CA",0.5,-116.4265,33.0353333,10.18,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38411024
aacse018gq9r6a7,1546189343518,"210 km S of Sand Point, Alaska",3.0,-160.3996,53.4451,20.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/aacse018gq9r6a7
nn00672523,1546188960954,"6 km NNW of Bridgeport, California",1.1,-119.259,38.3139,8.5,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672523
ak018gq9gpmc,1546188821968,"59 km SSE of Adak, Alaska",1.9,-176.1578,51.4327,12.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq9gpmc
nc73128536,1546188812560,"12km WNW of Toms Place, CA",0.47,-118.8175,37.5895,4.93,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128536
pr2018364006,1546188412970,"3 km WSW of Central Aguirre, Puerto Rico",1.08,-66.2505,17.9431,14.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018364006
ak018gq9cs3d,1546187707770,"61 km W of Cantwell, Alaska",0.9,-150.1733,63.4184,8.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq9cs3d
nc73128526,1546187693810,"6km NNW of Templeton, CA",0.9,-120.7453333,35.5985,8.95,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128526
pr2018364005,1546187464710,"3 km WSW of Central Aguirre, Puerto Rico",1.02,-66.251,17.9396,13.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018364005
ci38410992,1546187446610,"7km NNE of San Dimas, CA",1.74,-117.7876667,34.1678333,14.44,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410992
ci38410976,1546187355930,"7km NNE of San Dimas, CA",2.3,-117.7876667,34.1653333,14.31,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410976
us2000j55n,1546187236130,Reykjanes Ridge,4.5,-33.8284,56.9378,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55n
ci38410952,1546187061380,"8km NE of Aguanga, CA",1.65,-116.8,33.4926667,3.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410952
us2000j55m,1546186726510,Reykjanes Ridge,4.4,-34.3075,56.7159,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55m
ci38410936,1546186702160,"16km ESE of Julian, CA",2.82,-116.4341667,33.0323333,8.93,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410936
ci38410928,1546186391000,"10km NE of Aguanga, CA",0.68,-116.7935,33.5043333,5.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410928
ci38410920,1546186231890,"3km NW of Winchester, CA",0.76,-117.107,33.7243333,14.25,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410920
ak018gq95kxj,1546185709039,"7 km W of Point MacKenzie, Alaska",1.1,-150.1188,61.3727,32.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq95kxj
nc73128486,1546185576660,"6km NW of The Geysers, CA",0.31,-122.8153305,38.809166,1.97,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128486
ak018gq8vgsk,1546185269804,"50 km N of Valdez, Alaska",1.4,-146.3859,61.5795,25.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8vgsk
ci38410912,1546185143550,"5km S of Redlands, CA",0.91,-117.186,34.0093333,14.15,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410912
ak018gq8utpd,1546185090578,"58 km E of Cantwell, Alaska",1.3,-147.782,63.4626,16.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8utpd
ak018gq8utg4,1546185087240,"14 km SW of Point MacKenzie, Alaska",1.4,-150.1745,61.2642,50.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8utg4
us2000j55v,1546184825500,Mariana Islands region,4.4,147.3797,17.6736,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55v
us2000izbs,1546184359810,"70 km SW of Huai Khot, Thailand",4.3,99.1007,14.8932,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000izbs
ak018gq8rnf5,1546184209459,"49 km E of Port Alsworth, Alaska",2.1,-153.4355,60.2571,173.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8rnf5
nn00672519,1546184167754,"5 km SE of Carson City, Nevada",0.4,-119.7307,39.1213,9.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672519
nn00672480,1546184116130,"7 km NE of Schurz, Nevada",1.0,-118.7563,39.0035,6.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672480
ci38410904,1546183977530,"10km NE of Aguanga, CA",0.49,-116.7913333,33.5056667,5.68,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410904
nn00672516,1546183811916,"6 km ENE of Indian Hills, Nevada",0.4,-119.7237,39.1167,9.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672516
ak018gq8pvxk,1546183706641,"10 km SW of Big Lake, Alaska",1.1,-150.1162,61.4616,45.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8pvxk
nn00672515,1546183131368,"9 km S of Truckee, California",1.0,-120.1983,39.2438,9.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672515
ci38410896,1546182566750,"9km NE of Aguanga, CA",1.48,-116.798,33.4968333,5.47,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410896
ak018gq8lrv4,1546182547686,"2 km ESE of Big Lake, Alaska",1.2,-149.9117,61.5157,45.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8lrv4
us2000iz92,1546182459720,South Sandwich Islands region,4.9,-24.776,-56.6517,22.61,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz92
mb80330619,1546181983570,"3 km E of Alpine, Wyoming",1.38,-110.9746667,43.1655,4.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80330619
ak018gq8apsj,1546181868670,"75 km S of Unalaska, Alaska",2.3,-166.6843,53.2047,21.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8apsj
ak018gq8angn,1546181838474,"6 km NW of Point MacKenzie, Alaska",2.0,-150.0737,61.3965,30.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8angn
ak018gq8ahi8,1546181801289,"68 km N of Petersville, Alaska",1.5,-150.7346,63.1127,110.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq8ahi8
nc73128476,1546181385770,"1km WNW of Crockett, CA",0.66,-122.2291667,38.0551667,7.29,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128476
us2000iz8k,1546180808430,"16 km NW of Ash Fork, Arizona",2.5,-112.613,35.3243,5.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz8k
ci38410872,1546180801000,"9km NE of Aguanga, CA",0.9,-116.7971667,33.5055,4.36,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410872
us2000iz8e,1546180092850,"13 km ENE of Arenal Santa Ana, Mexico",4.0,-95.6568,17.8507,117.57,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz8e
ci38410864,1546179998840,"10km NE of Aguanga, CA",0.46,-116.792,33.5123333,6.35,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410864
us2000iz8c,1546179995110,Sea of Japan,4.7,133.8402,38.3792,431.81,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz8c
ak018gq82pmp,1546179614097,"55 km WSW of Sand Point, Alaska",2.5,-161.254,55.096,74.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq82pmp
us2000iz89,1546179550220,"120 km NNE of Finschhafen, Papua New Guinea",4.9,148.1613,-5.5126,200.87,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz89
nn00672472,1546179270466,"42 km NW of Indian Springs, Nevada",0.2,-115.9561,36.8711,5.4,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672472
nc73128471,1546178992430,"17km NE of Red Bluff, CA",1.52,-122.0868333,40.2788333,-1.12,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128471
ci38410856,1546178741420,"3km ESE of Lake Henshaw, CA",0.58,-116.7345,33.2275,11.35,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410856
nc73128461,1546178370950,"3km NNW of Orinda, CA",0.52,-122.1956667,37.8976667,1.97,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128461
ak018gq7oemm,1546178019660,"39 km SSE of Glacier View, Alaska",1.7,-147.4432,61.4709,14.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq7oemm
ak018gq7khuc,1546176915085,"7 km NW of Point MacKenzie, Alaska",2.1,-150.0829,61.4085,49.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq7khuc
ak018gq7kh9s,1546176907680,"51 km NW of Beluga, Alaska",2.1,-151.8328,61.4274,78.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq7kh9s
us2000iz81,1546176794370,"37 km NNE of Karpathos, Greece",4.2,27.3233,35.8374,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz81
ak018gq7k1rp,1546176786770,"126 km WSW of Adak, Alaska",2.0,-178.4256,51.6465,13.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq7k1rp
us2000j55i,1546175506170,"215 km WSW of Hihifo, Tonga",4.2,-175.7474,-16.4269,333.9,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55i
ak018gq7feod,1546175501251,Southern Alaska,1.2,-149.8874,61.2991,42.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq7feod
ci38410848,1546175463080,"10km NE of Aguanga, CA",0.87,-116.7958333,33.5076667,5.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ci38410848
us2000j55j,1546175412130,"82 km S of Sarangani, Philippines",4.4,125.6025,4.6684,88.31,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000j55j
ak018gq7d1kv,1546174838392,"56 km NNE of Yakutat, Alaska",1.3,-139.4217,60.033,15.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq7d1kv
nn00672509,1546174610440,"1 km NW of Carnelian Bay, California",0.6,-120.0921,39.2322,7.8,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672509
ak018gq73md2,1546174602148,"161 km S of False Pass, Alaska",2.9,-163.6007,53.4104,25.6,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq73md2
ak018gq72w10,1546174380846,"117 km SSW of Atka, Alaska",2.9,-174.9706,51.2594,20.3,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq72w10
us2000iz7v,1546174285330,"201 km SE of Ust’-Kamchatsk Staryy, Russia",4.5,164.4255,54.7925,10.0,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz7v
hv70751366,1546173741160,"6 km E of P?hala, Hawaii",2.02,-155.4133333,19.2135,33.48,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70751366
ak018gq6zsbl,1546173533139,"5 km SE of Akhiok, Alaska",2.7,-154.1089,56.9123,53.2,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq6zsbl
nc73128396,1546173158530,"13km S of Tres Pinos, CA",1.85,-121.2938333,36.6746667,1.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128396
hv70751356,1546173069030,"Island of Hawaii, Hawaii",1.81,-155.2838287,19.4026661,1.06,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv70751356
mb80330759,1546172850130,"16 km N of Dillon, Montana",0.93,-112.601,45.3591667,5.63,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/mb80330759
nn00672507,1546172784190,"5 km SSW of Markleeville, California",0.8,-119.8024,38.645,5.1,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nn00672507
us2000iz7n,1546172723990,"86 km NE of Los Andes, Chile",4.3,-70.0517,-32.2086,115.09,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us2000iz7n
nc73128376,1546172437030,"6km W of Cobb, CA",0.82,-122.7973328,38.8318329,2.1,automatic,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/nc73128376
ak018gq6v97i,1546172259183,"7 km NW of Point MacKenzie, Alaska",1.2,-150.0847,61.4036,38.7,reviewed,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/ak018gq6v97i
